,Name,Date,Club,Minutes
0,Chris Korb,10/25/2014,NULL,90
1,Chris Korb,10/18/2014,NULL,21
2,Chris Korb,10/12/2014,NULL,29
3,Chris Korb,10/3/2014,NULL,90
4,Chris Korb,9/27/2014,NULL,61
5,Chris Korb,9/20/2014,NULL,45
6,Chris Korb,8/9/2014,NULL,90
7,Chris Korb,7/30/2014,NULL,90
8,Chris Korb,7/20/2014,NULL,90
9,Chris Korb,7/11/2014,NULL,90
10,Chris Korb,7/5/2014,NULL,90
11,Chris Korb,6/28/2014,NULL,90
12,Chris Korb,5/31/2014,NULL,34
13,Chris Korb,5/24/2014,NULL,90
14,Chris Korb,5/21/2014,NULL,90
15,Chris Korb,5/17/2014,NULL,90
16,Chris Korb,5/10/2014,NULL,90
17,Chris Korb,5/3/2014,NULL,90
18,Chris Korb,4/26/2014,NULL,16
19,Chris Korb,10/27/2013,NULL,90
20,Chris Korb,10/18/2013,NULL,90
21,Chris Korb,10/12/2013,NULL,90
22,Chris Korb,9/21/2013,NULL,90
23,Chris Korb,9/14/2013,NULL,90
24,Chris Korb,9/8/2013,NULL,90
25,Chris Korb,8/31/2013,NULL,90
26,Chris Korb,8/24/2013,NULL,90
27,Chris Korb,8/17/2013,NULL,90
28,Chris Korb,8/10/2013,NULL,90
29,Chris Korb,8/3/2013,NULL,90
30,Chris Korb,7/20/2013,NULL,90
31,Chris Korb,7/3/2013,NULL,90
32,Chris Korb,6/29/2013,NULL,90
33,Chris Korb,6/22/2013,NULL,90
34,Chris Korb,6/15/2013,NULL,90
35,Chris Korb,6/8/2013,NULL,90
36,Chris Korb,6/2/2013,NULL,90
37,Chris Korb,5/25/2013,NULL,90
38,Chris Korb,5/19/2013,NULL,90
39,Chris Korb,5/11/2013,NULL,90
40,Chris Korb,5/8/2013,NULL,90
41,Chris Korb,4/27/2013,NULL,90
42,Chris Korb,4/21/2013,NULL,90
43,Chris Korb,4/13/2013,NULL,90
44,Chris Korb,4/5/2013,NULL,90
45,Chris Korb,3/23/2013,NULL,90
46,Chris Korb,3/16/2013,NULL,90
47,Chris Korb,3/9/2013,NULL,90
48,Chris Korb,3/2/2013,NULL,90
49,Chris Korb,10/27/2012,NULL,90
50,Chris Korb,10/20/2012,NULL,90
51,Chris Korb,10/6/2012,NULL,90
52,Chris Korb,9/29/2012,NULL,90
53,Chris Korb,9/23/2012,NULL,90
54,Chris Korb,9/20/2012,NULL,90
55,Chris Korb,9/15/2012,NULL,90
56,Chris Korb,9/1/2012,NULL,90
57,Chris Korb,8/29/2012,NULL,90
58,Chris Korb,8/25/2012,NULL,51
59,Chris Korb,8/22/2012,NULL,90
60,Chris Korb,8/19/2012,NULL,90
61,Chris Korb,8/11/2012,NULL,90
62,Chris Korb,8/4/2012,NULL,90
63,Chris Korb,7/21/2012,NULL,90
64,Chris Korb,7/15/2012,NULL,50
65,Chris Korb,5/26/2012,NULL,90
66,Chris Korb,5/19/2012,NULL,90
67,Chris Korb,5/16/2012,NULL,90
68,Chris Korb,5/12/2012,NULL,90
69,Chris Korb,5/5/2012,NULL,90
70,Chris Korb,5/2/2012,NULL,14
71,Chris Korb,4/18/2012,NULL,90
72,Chris Korb,4/14/2012,NULL,30
73,Chris Korb,4/7/2012,NULL,16
74,Chris Korb,3/18/2012,NULL,90
75,Chris Korb,10/22/2011,NULL,90
76,Chris Korb,10/19/2011,NULL,90
77,Chris Korb,10/15/2011,NULL,90
78,Chris Korb,10/12/2011,NULL,90
79,Chris Korb,10/2/2011,NULL,90
80,Chris Korb,6/11/2011,NULL,68
81,Chris Korb,6/3/2011,NULL,90
82,Chris Korb,4/21/2011,NULL,70
83,Chris Korb,4/16/2011,NULL,90
84,Chris Korb,4/9/2011,NULL,72
85,Chris Korb,4/3/2011,NULL,90
86,Chris Korb,3/26/2011,NULL,90
87,Mamadou Danso,9/13/2014,NULL,90
88,Mamadou Danso,8/2/2014,NULL,51
89,Mamadou Danso,7/27/2014,NULL,90
90,Mamadou Danso,5/28/2014,NULL,90
91,Mamadou Danso,5/17/2014,NULL,90
92,Mamadou Danso,5/11/2014,NULL,90
93,Mamadou Danso,5/3/2014,NULL,90
94,Mamadou Danso,4/27/2014,NULL,90
95,Mamadou Danso,4/19/2014,NULL,90
96,Mamadou Danso,4/12/2014,NULL,90
97,Mamadou Danso,3/22/2014,NULL,90
98,Mamadou Danso,3/16/2014,NULL,90
99,Mamadou Danso,3/8/2014,NULL,56
100,Mamadou Danso,10/26/2013,NULL,90
101,Mamadou Danso,10/19/2013,NULL,90
102,Mamadou Danso,10/13/2013,NULL,90
103,Mamadou Danso,10/6/2013,NULL,90
104,Mamadou Danso,9/29/2013,NULL,90
105,Mamadou Danso,9/20/2013,NULL,90
106,Mamadou Danso,7/13/2013,NULL,90
107,Mamadou Danso,7/7/2013,NULL,77
108,Mamadou Danso,6/15/2013,NULL,51
109,Mamadou Danso,5/18/2013,NULL,81
110,Mamadou Danso,5/12/2013,NULL,90
111,Mamadou Danso,5/8/2013,NULL,90
112,Mamadou Danso,5/2/2013,NULL,90
113,Mamadou Danso,4/27/2013,NULL,71
114,Mamadou Danso,4/21/2013,NULL,90
115,Mamadou Danso,4/14/2013,NULL,90
116,Mamadou Danso,10/7/2012,NULL,68
117,Mamadou Danso,9/29/2012,NULL,65
118,Mamadou Danso,7/21/2012,NULL,90
119,Mamadou Danso,7/18/2012,NULL,90
120,Mamadou Danso,7/7/2012,NULL,90
121,Mamadou Danso,7/3/2012,NULL,90
122,Mamadou Danso,6/30/2012,NULL,90
123,Mamadou Danso,6/24/2012,NULL,90
124,Mamadou Danso,5/15/2012,NULL,90
125,Mamadou Danso,5/5/2012,NULL,90
126,Mamadou Danso,10/22/2011,NULL,90
127,Mamadou Danso,10/19/2011,NULL,90
128,Mamadou Danso,10/14/2011,NULL,90
129,Mamadou Danso,10/2/2011,NULL,90
130,Mamadou Danso,9/24/2011,NULL,90
131,Mamadou Danso,9/21/2011,NULL,90
132,Mamadou Danso,9/16/2011,NULL,90
133,Mamadou Danso,8/20/2011,NULL,76
134,Mamadou Danso,8/6/2011,NULL,1
135,Mamadou Danso,7/23/2011,NULL,90
136,Mamadou Danso,7/16/2011,NULL,90
137,Mamadou Danso,7/10/2011,NULL,90
138,Mamadou Danso,7/2/2011,NULL,90
139,Mamadou Danso,6/25/2011,NULL,90
140,Mamadou Danso,6/11/2011,NULL,32
141,Mamadou Danso,6/4/2011,NULL,90
142,Mamadou Danso,5/29/2011,NULL,90
143,Mamadou Danso,5/21/2011,NULL,90
144,Mamadou Danso,5/14/2011,NULL,90
145,Mamadou Danso,5/6/2011,NULL,90
146,Mamadou Danso,4/30/2011,NULL,90
147,Mamadou Danso,4/23/2011,NULL,90
148,Mamadou Danso,4/17/2011,NULL,90
149,Mamadou Danso,4/14/2011,NULL,90
150,Bouna Coundoul,9/10/2011,NULL,90
151,Bouna Coundoul,8/20/2011,NULL,90
152,Bouna Coundoul,8/6/2011,NULL,45
153,Bouna Coundoul,7/2/2011,NULL,90
154,Bouna Coundoul,6/26/2011,NULL,90
155,Bouna Coundoul,5/15/2011,NULL,90
156,Bouna Coundoul,5/7/2011,NULL,90
157,Bouna Coundoul,4/30/2011,NULL,90
158,Bouna Coundoul,4/21/2011,NULL,90
159,Bouna Coundoul,4/16/2011,NULL,90
160,Bouna Coundoul,4/9/2011,NULL,90
161,Bouna Coundoul,4/2/2011,NULL,90
162,Bouna Coundoul,10/21/2010,NULL,90
163,Bouna Coundoul,10/16/2010,NULL,90
164,Bouna Coundoul,10/2/2010,NULL,90
165,Bouna Coundoul,9/24/2010,NULL,90
166,Bouna Coundoul,9/16/2010,NULL,90
167,Bouna Coundoul,9/11/2010,NULL,90
168,Bouna Coundoul,8/28/2010,NULL,90
169,Bouna Coundoul,8/21/2010,NULL,90
170,Bouna Coundoul,8/14/2010,NULL,90
171,Bouna Coundoul,8/8/2010,NULL,90
172,Bouna Coundoul,7/31/2010,NULL,90
173,Bouna Coundoul,7/17/2010,NULL,90
174,Bouna Coundoul,7/10/2010,NULL,90
175,Bouna Coundoul,7/4/2010,NULL,90
176,Bouna Coundoul,6/26/2010,NULL,90
177,Bouna Coundoul,6/5/2010,NULL,90
178,Bouna Coundoul,6/2/2010,NULL,90
179,Bouna Coundoul,5/29/2010,NULL,90
180,Bouna Coundoul,5/20/2010,NULL,90
181,Bouna Coundoul,5/15/2010,NULL,90
182,Bouna Coundoul,5/8/2010,NULL,90
183,Bouna Coundoul,5/1/2010,NULL,90
184,Bouna Coundoul,4/24/2010,NULL,90
185,Bouna Coundoul,4/17/2010,NULL,90
186,Bouna Coundoul,4/10/2010,NULL,90
187,Bouna Coundoul,4/3/2010,NULL,90
188,Bouna Coundoul,3/27/2010,NULL,90
189,Waylon Francis,10/26/2014,NULL,90
190,Waylon Francis,10/4/2014,NULL,70
191,Waylon Francis,9/27/2014,NULL,90
192,Waylon Francis,9/20/2014,NULL,90
193,Waylon Francis,9/13/2014,NULL,90
194,Waylon Francis,9/7/2014,NULL,90
195,Waylon Francis,8/30/2014,NULL,90
196,Waylon Francis,8/23/2014,NULL,90
197,Waylon Francis,8/16/2014,NULL,90
198,Waylon Francis,8/9/2014,NULL,90
199,Waylon Francis,8/2/2014,NULL,90
200,Waylon Francis,7/26/2014,NULL,90
201,Waylon Francis,7/19/2014,NULL,90
202,Waylon Francis,7/16/2014,NULL,90
203,Waylon Francis,5/10/2014,NULL,90
204,Waylon Francis,5/7/2014,NULL,90
205,Waylon Francis,5/4/2014,NULL,90
206,Waylon Francis,4/26/2014,NULL,90
207,Waylon Francis,4/19/2014,NULL,62
208,Waylon Francis,4/13/2014,NULL,90
209,Waylon Francis,4/5/2014,NULL,90
210,Waylon Francis,3/29/2014,NULL,90
211,Waylon Francis,3/22/2014,NULL,90
212,Waylon Francis,3/8/2014,NULL,89
213,Perry Kitchen,10/25/2014,NULL,90
214,Perry Kitchen,10/18/2014,NULL,90
215,Perry Kitchen,10/12/2014,NULL,90
216,Perry Kitchen,9/27/2014,NULL,90
217,Perry Kitchen,9/20/2014,NULL,90
218,Perry Kitchen,9/10/2014,NULL,90
219,Perry Kitchen,9/6/2014,NULL,90
220,Perry Kitchen,8/31/2014,NULL,90
221,Perry Kitchen,8/27/2014,NULL,90
222,Perry Kitchen,8/23/2014,NULL,90
223,Perry Kitchen,8/17/2014,NULL,90
224,Perry Kitchen,8/3/2014,NULL,90
225,Perry Kitchen,7/30/2014,NULL,90
226,Perry Kitchen,7/20/2014,NULL,90
227,Perry Kitchen,7/11/2014,NULL,90
228,Perry Kitchen,7/5/2014,NULL,90
229,Perry Kitchen,6/28/2014,NULL,90
230,Perry Kitchen,6/11/2014,NULL,90
231,Perry Kitchen,5/31/2014,NULL,90
232,Perry Kitchen,5/24/2014,NULL,90
233,Perry Kitchen,5/21/2014,NULL,90
234,Perry Kitchen,5/17/2014,NULL,90
235,Perry Kitchen,5/10/2014,NULL,90
236,Perry Kitchen,5/3/2014,NULL,90
237,Perry Kitchen,4/26/2014,NULL,90
238,Perry Kitchen,4/19/2014,NULL,90
239,Perry Kitchen,4/12/2014,NULL,90
240,Perry Kitchen,4/5/2014,NULL,90
241,Perry Kitchen,3/29/2014,NULL,90
242,Perry Kitchen,3/22/2014,NULL,90
243,Perry Kitchen,3/8/2014,NULL,90
244,Perry Kitchen,10/18/2013,NULL,90
245,Perry Kitchen,10/12/2013,NULL,90
246,Perry Kitchen,10/4/2013,NULL,90
247,Perry Kitchen,9/21/2013,NULL,90
248,Perry Kitchen,9/14/2013,NULL,90
249,Perry Kitchen,9/8/2013,NULL,90
250,Perry Kitchen,8/31/2013,NULL,90
251,Perry Kitchen,8/24/2013,NULL,90
252,Perry Kitchen,8/17/2013,NULL,90
253,Perry Kitchen,8/10/2013,NULL,90
254,Perry Kitchen,8/3/2013,NULL,90
255,Perry Kitchen,7/20/2013,NULL,90
256,Perry Kitchen,7/7/2013,NULL,90
257,Perry Kitchen,7/3/2013,NULL,90
258,Perry Kitchen,6/29/2013,NULL,90
259,Perry Kitchen,6/22/2013,NULL,90
260,Perry Kitchen,6/15/2013,NULL,90
261,Perry Kitchen,6/8/2013,NULL,90
262,Perry Kitchen,6/2/2013,NULL,90
263,Perry Kitchen,5/25/2013,NULL,90
264,Perry Kitchen,5/19/2013,NULL,90
265,Perry Kitchen,5/11/2013,NULL,90
266,Perry Kitchen,5/8/2013,NULL,90
267,Perry Kitchen,4/27/2013,NULL,73
268,Perry Kitchen,4/21/2013,NULL,90
269,Perry Kitchen,4/13/2013,NULL,90
270,Perry Kitchen,4/5/2013,NULL,90
271,Perry Kitchen,3/23/2013,NULL,90
272,Perry Kitchen,3/16/2013,NULL,90
273,Perry Kitchen,3/9/2013,NULL,90
274,Perry Kitchen,3/2/2013,NULL,90
275,Perry Kitchen,10/27/2012,NULL,90
276,Perry Kitchen,10/20/2012,NULL,90
277,Perry Kitchen,10/6/2012,NULL,90
278,Perry Kitchen,9/29/2012,NULL,90
279,Perry Kitchen,9/23/2012,NULL,77
280,Perry Kitchen,9/20/2012,NULL,90
281,Perry Kitchen,9/15/2012,NULL,90
282,Perry Kitchen,9/1/2012,NULL,90
283,Perry Kitchen,8/29/2012,NULL,89
284,Perry Kitchen,8/25/2012,NULL,90
285,Perry Kitchen,8/22/2012,NULL,90
286,Perry Kitchen,8/19/2012,NULL,90
287,Perry Kitchen,8/11/2012,NULL,90
288,Perry Kitchen,8/4/2012,NULL,90
289,Perry Kitchen,7/21/2012,NULL,90
290,Perry Kitchen,7/15/2012,NULL,90
291,Perry Kitchen,6/30/2012,NULL,90
292,Perry Kitchen,6/24/2012,NULL,90
293,Perry Kitchen,6/16/2012,NULL,90
294,Perry Kitchen,5/26/2012,NULL,90
295,Perry Kitchen,5/19/2012,NULL,90
296,Perry Kitchen,5/16/2012,NULL,90
297,Perry Kitchen,5/12/2012,NULL,28
298,Perry Kitchen,5/5/2012,NULL,90
299,Perry Kitchen,5/2/2012,NULL,90
300,Perry Kitchen,4/28/2012,NULL,90
301,Perry Kitchen,4/22/2012,NULL,90
302,Perry Kitchen,4/18/2012,NULL,90
303,Perry Kitchen,4/14/2012,NULL,90
304,Perry Kitchen,4/7/2012,NULL,90
305,Perry Kitchen,3/30/2012,NULL,90
306,Perry Kitchen,3/10/2012,NULL,90
307,Perry Kitchen,10/22/2011,NULL,90
308,Perry Kitchen,10/19/2011,NULL,90
309,Perry Kitchen,10/15/2011,NULL,90
310,Perry Kitchen,10/12/2011,NULL,90
311,Perry Kitchen,10/2/2011,NULL,90
312,Perry Kitchen,9/29/2011,NULL,90
313,Perry Kitchen,9/24/2011,NULL,90
314,Perry Kitchen,9/21/2011,NULL,90
315,Perry Kitchen,9/17/2011,NULL,90
316,Perry Kitchen,9/10/2011,NULL,90
317,Perry Kitchen,8/21/2011,NULL,90
318,Perry Kitchen,8/18/2011,NULL,90
319,Perry Kitchen,8/13/2011,NULL,90
320,Perry Kitchen,8/6/2011,NULL,90
321,Perry Kitchen,7/30/2011,NULL,90
322,Perry Kitchen,7/20/2011,NULL,90
323,Perry Kitchen,7/16/2011,NULL,90
324,Perry Kitchen,7/9/2011,NULL,90
325,Perry Kitchen,7/2/2011,NULL,90
326,Perry Kitchen,6/25/2011,NULL,90
327,Perry Kitchen,6/18/2011,NULL,90
328,Perry Kitchen,6/11/2011,NULL,90
329,Perry Kitchen,6/3/2011,NULL,90
330,Perry Kitchen,5/29/2011,NULL,90
331,Perry Kitchen,5/14/2011,NULL,90
332,Perry Kitchen,5/7/2011,NULL,90
333,Perry Kitchen,5/4/2011,NULL,90
334,Perry Kitchen,4/29/2011,NULL,90
335,Perry Kitchen,4/21/2011,NULL,90
336,Perry Kitchen,4/16/2011,NULL,26
337,Perry Kitchen,3/19/2011,NULL,90
338,Chad Barson,10/19/2014,NULL,29
339,Chad Barson,10/11/2014,NULL,3
340,Chad Barson,9/20/2014,NULL,13
341,Chad Barson,7/26/2014,NULL,83
342,Chad Barson,7/19/2014,NULL,90
343,Chad Barson,7/16/2014,NULL,90
344,Chad Barson,7/12/2014,NULL,90
345,Chad Barson,7/4/2014,NULL,10
346,Chad Barson,6/29/2014,NULL,90
347,Chad Barson,5/31/2014,NULL,90
348,Chad Barson,5/24/2014,NULL,87
349,Chad Barson,5/17/2014,NULL,90
350,Chad Barson,3/22/2014,NULL,1
351,Chad Barson,10/19/2013,NULL,90
352,Chad Barson,10/5/2013,NULL,82
353,Chad Barson,9/29/2013,NULL,75
354,Chad Barson,9/21/2013,NULL,90
355,Chad Barson,9/14/2013,NULL,90
356,Chad Barson,9/7/2013,NULL,90
357,Chad Barson,9/4/2013,NULL,90
358,Chad Barson,8/24/2013,NULL,90
359,Chad Barson,8/17/2013,NULL,90
360,Chad Barson,8/10/2013,NULL,90
361,Chad Barson,7/27/2013,NULL,11
362,Chad Barson,7/20/2013,NULL,90
363,Chad Barson,7/7/2013,NULL,90
364,Chad Barson,7/4/2013,NULL,90
365,Chad Barson,6/29/2013,NULL,89
366,Chad Barson,6/22/2013,NULL,88
367,Chad Barson,6/15/2013,NULL,90
368,Chad Barson,6/5/2013,NULL,90
369,Chad Barson,6/1/2013,NULL,90
370,Chad Barson,5/18/2013,NULL,7
371,Ramon Nunez,10/12/2013,NULL,45
372,Ramon Nunez,8/24/2013,NULL,19
373,Ramon Nunez,8/21/2013,NULL,8
374,Ramon Nunez,8/17/2013,NULL,17
375,Ramon Nunez,7/20/2013,NULL,45
376,Ramon Nunez,7/13/2013,NULL,45
377,Ramon Nunez,7/7/2013,NULL,27
378,Ramon Nunez,7/4/2013,NULL,26
379,Ramon Nunez,6/22/2013,NULL,16
380,Ramon Nunez,6/1/2013,NULL,5
381,Eriq Zavaleta,10/22/2014,NULL,45
382,Eriq Zavaleta,10/11/2014,NULL,90
383,Eriq Zavaleta,10/5/2014,NULL,90
384,Eriq Zavaleta,9/21/2014,NULL,90
385,Eriq Zavaleta,9/12/2014,NULL,15
386,Eriq Zavaleta,9/7/2014,NULL,90
387,Eriq Zavaleta,8/9/2014,NULL,90
388,Eriq Zavaleta,8/3/2014,NULL,90
389,Eriq Zavaleta,7/25/2014,NULL,90
390,Eriq Zavaleta,7/20/2014,NULL,90
391,Eriq Zavaleta,7/12/2014,NULL,90
392,Eriq Zavaleta,5/31/2014,NULL,90
393,Eriq Zavaleta,5/17/2014,NULL,3
394,Eriq Zavaleta,4/12/2014,NULL,90
395,Eriq Zavaleta,4/6/2014,NULL,90
396,Eriq Zavaleta,3/30/2014,NULL,90
397,Eriq Zavaleta,3/22/2014,NULL,90
398,Eriq Zavaleta,10/19/2013,NULL,10
399,Eriq Zavaleta,9/4/2013,NULL,6
400,Eriq Zavaleta,8/17/2013,NULL,5
401,Eriq Zavaleta,7/20/2013,NULL,4
402,Eriq Zavaleta,3/23/2013,NULL,6
403,Tom Heinemann,9/28/2013,NULL,54
404,Tom Heinemann,9/21/2013,NULL,66
405,Tom Heinemann,9/7/2013,NULL,1
406,Tom Heinemann,9/1/2013,NULL,10
407,Tom Heinemann,8/17/2013,NULL,7
408,Tom Heinemann,8/10/2013,NULL,4
409,Tom Heinemann,7/20/2013,NULL,1
410,Tom Heinemann,7/3/2013,NULL,8
411,Tom Heinemann,6/19/2013,NULL,1
412,Tom Heinemann,5/4/2013,NULL,15
413,Tom Heinemann,4/27/2013,NULL,20
414,Tom Heinemann,4/20/2013,NULL,90
415,Tom Heinemann,4/13/2013,NULL,1
416,Tom Heinemann,4/6/2013,NULL,8
417,Tom Heinemann,3/10/2012,NULL,5
418,Tom Heinemann,10/22/2011,NULL,11
419,Tom Heinemann,10/15/2011,NULL,12
420,Tom Heinemann,10/2/2011,NULL,23
421,Tom Heinemann,9/28/2011,NULL,8
422,Tom Heinemann,9/17/2011,NULL,63
423,Tom Heinemann,9/14/2011,NULL,90
424,Tom Heinemann,9/10/2011,NULL,24
425,Tom Heinemann,8/27/2011,NULL,34
426,Tom Heinemann,8/20/2011,NULL,20
427,Tom Heinemann,8/13/2011,NULL,58
428,Tom Heinemann,8/5/2011,NULL,90
429,Tom Heinemann,7/30/2011,NULL,90
430,Tom Heinemann,7/23/2011,NULL,90
431,Tom Heinemann,7/20/2011,NULL,86
432,Tom Heinemann,7/16/2011,NULL,32
433,Tom Heinemann,7/6/2011,NULL,20
434,Tom Heinemann,7/2/2011,NULL,65
435,Tom Heinemann,6/26/2011,NULL,68
436,Tom Heinemann,6/18/2011,NULL,89
437,Tom Heinemann,6/4/2011,NULL,41
438,Tom Heinemann,5/28/2011,NULL,76
439,Tom Heinemann,5/21/2011,NULL,75
440,Tom Heinemann,5/14/2011,NULL,24
441,Tom Heinemann,4/23/2011,NULL,45
442,Tom Heinemann,4/16/2011,NULL,23
443,Tom Heinemann,4/9/2011,NULL,12
444,Tom Heinemann,3/26/2011,NULL,17
445,Tom Heinemann,3/19/2011,NULL,29
446,Kamani Hill,10/11/2014,NULL,18
447,Kamani Hill,9/19/2014,NULL,45
448,Kamani Hill,9/13/2014,NULL,90
449,Kamani Hill,7/30/2014,NULL,63
450,Kamani Hill,7/18/2014,NULL,7
451,Kamani Hill,7/12/2014,NULL,65
452,Kamani Hill,7/4/2014,NULL,68
453,Kamani Hill,6/28/2014,NULL,81
454,Kamani Hill,6/7/2014,NULL,55
455,Kamani Hill,6/1/2014,NULL,90
456,Kamani Hill,5/24/2014,NULL,90
457,Kamani Hill,5/17/2014,NULL,41
458,Kamani Hill,5/7/2014,NULL,90
459,Kamani Hill,4/5/2014,NULL,59
460,Kamani Hill,3/22/2014,NULL,4
461,Kamani Hill,5/25/2013,NULL,7
462,Kamani Hill,5/4/2013,NULL,45
463,Kamani Hill,4/28/2013,NULL,68
464,Kamani Hill,4/20/2013,NULL,45
465,Kamani Hill,3/30/2013,NULL,8
466,Kamani Hill,3/2/2013,NULL,15
467,Kamani Hill,10/27/2012,NULL,65
468,Kamani Hill,10/20/2012,NULL,66
469,Kamani Hill,10/6/2012,NULL,45
470,Kamani Hill,9/5/2012,NULL,17
471,Kamani Hill,8/4/2012,NULL,9
472,Kamani Hill,7/28/2012,NULL,28
473,Kamani Hill,7/21/2012,NULL,16
474,Kamani Hill,6/20/2012,NULL,17
475,Kamani Hill,6/16/2012,NULL,14
476,Kamani Hill,5/26/2012,NULL,16
477,Kamani Hill,5/19/2012,NULL,12
478,Kamani Hill,5/16/2012,NULL,45
479,Kamani Hill,5/6/2012,NULL,76
480,Kamani Hill,5/2/2012,NULL,15
481,Kamani Hill,4/28/2012,NULL,20
482,Kamani Hill,4/21/2012,NULL,78
483,Kamani Hill,4/14/2012,NULL,21
484,Kamani Hill,4/7/2012,NULL,14
485,Kamani Hill,4/1/2012,NULL,8
486,Matt Dunn,10/22/2014,NULL,90
487,Matt Dunn,10/11/2014,NULL,90
488,Matt Dunn,10/5/2014,NULL,90
489,Matt Dunn,9/27/2014,NULL,90
490,Matt Dunn,9/21/2014,NULL,8
491,Matt Dunn,9/12/2014,NULL,29
492,Matt Dunn,7/25/2014,NULL,10
493,Gaston Fernandez,10/25/2014,NULL,45
494,Gaston Fernandez,10/17/2014,NULL,8
495,Gaston Fernandez,10/8/2014,NULL,11
496,Gaston Fernandez,10/4/2014,NULL,81
497,Gaston Fernandez,9/27/2014,NULL,9
498,Gaston Fernandez,9/20/2014,NULL,3
499,Gaston Fernandez,9/13/2014,NULL,15
500,Gaston Fernandez,9/7/2014,NULL,61
501,Gaston Fernandez,8/24/2014,NULL,67
502,Gaston Fernandez,8/16/2014,NULL,78
503,Gaston Fernandez,8/9/2014,NULL,78
504,Gaston Fernandez,8/2/2014,NULL,25
505,Gaston Fernandez,7/27/2014,NULL,86
506,Gaston Fernandez,7/18/2014,NULL,29
507,Gaston Fernandez,7/13/2014,NULL,16
508,Gaston Fernandez,7/4/2014,NULL,74
509,Gaston Fernandez,6/27/2014,NULL,25
510,Gaston Fernandez,6/11/2014,NULL,30
511,Gaston Fernandez,6/7/2014,NULL,68
512,Gaston Fernandez,6/1/2014,NULL,24
513,Gaston Fernandez,5/28/2014,NULL,68
514,Gaston Fernandez,5/24/2014,NULL,1
515,Gaston Fernandez,5/17/2014,NULL,15
516,Gaston Fernandez,5/11/2014,NULL,76
517,Gaston Fernandez,5/3/2014,NULL,90
518,Gaston Fernandez,4/27/2014,NULL,90
519,Gaston Fernandez,4/19/2014,NULL,29
520,Gaston Fernandez,4/12/2014,NULL,28
521,Gaston Fernandez,3/29/2014,NULL,62
522,Gaston Fernandez,3/22/2014,NULL,90
523,Gaston Fernandez,3/16/2014,NULL,90
524,Gaston Fernandez,3/8/2014,NULL,90
525,Mauro Rosales,10/25/2014,NULL,90
526,Mauro Rosales,10/18/2014,NULL,90
527,Mauro Rosales,10/10/2014,NULL,71
528,Mauro Rosales,10/4/2014,NULL,82
529,Mauro Rosales,9/27/2014,NULL,64
530,Mauro Rosales,9/20/2014,NULL,65
531,Mauro Rosales,9/13/2014,NULL,81
532,Mauro Rosales,9/10/2014,NULL,62
533,Mauro Rosales,9/6/2014,NULL,69
534,Mauro Rosales,8/30/2014,NULL,90
535,Mauro Rosales,8/23/2014,NULL,45
536,Mauro Rosales,8/16/2014,NULL,45
537,Mauro Rosales,8/9/2014,NULL,90
538,Mauro Rosales,8/3/2014,NULL,32
539,Mauro Rosales,7/20/2014,NULL,90
540,Mauro Rosales,7/12/2014,NULL,90
541,Mauro Rosales,7/5/2014,NULL,45
542,Mauro Rosales,7/2/2014,NULL,79
543,Mauro Rosales,6/28/2014,NULL,81
544,Mauro Rosales,6/8/2014,NULL,75
545,Mauro Rosales,5/31/2014,NULL,45
546,Mauro Rosales,5/28/2014,NULL,90
547,Mauro Rosales,5/17/2014,NULL,87
548,Mauro Rosales,5/11/2014,NULL,13
549,Mauro Rosales,4/26/2014,NULL,69
550,Mauro Rosales,4/19/2014,NULL,86
551,Mauro Rosales,4/12/2014,NULL,90
552,Mauro Rosales,4/6/2014,NULL,90
553,Mauro Rosales,3/30/2014,NULL,90
554,Mauro Rosales,3/22/2014,NULL,90
555,Mauro Rosales,3/16/2014,NULL,90
556,Mauro Rosales,3/9/2014,NULL,90
557,Mauro Rosales,10/27/2013,NULL,12
558,Mauro Rosales,10/19/2013,NULL,80
559,Mauro Rosales,10/13/2013,NULL,57
560,Mauro Rosales,10/9/2013,NULL,90
561,Mauro Rosales,10/5/2013,NULL,65
562,Mauro Rosales,9/29/2013,NULL,79
563,Mauro Rosales,9/21/2013,NULL,76
564,Mauro Rosales,9/13/2013,NULL,75
565,Mauro Rosales,9/7/2013,NULL,79
566,Mauro Rosales,9/4/2013,NULL,82
567,Mauro Rosales,8/31/2013,NULL,74
568,Mauro Rosales,8/25/2013,NULL,34
569,Mauro Rosales,8/17/2013,NULL,62
570,Mauro Rosales,8/10/2013,NULL,72
571,Mauro Rosales,8/3/2013,NULL,77
572,Mauro Rosales,7/28/2013,NULL,78
573,Mauro Rosales,7/20/2013,NULL,71
574,Mauro Rosales,7/13/2013,NULL,58
575,Mauro Rosales,7/6/2013,NULL,18
576,Mauro Rosales,7/3/2013,NULL,78
577,Mauro Rosales,6/22/2013,NULL,76
578,Mauro Rosales,6/8/2013,NULL,89
579,Mauro Rosales,6/1/2013,NULL,76
580,Mauro Rosales,5/26/2013,NULL,65
581,Mauro Rosales,5/11/2013,NULL,62
582,Mauro Rosales,5/8/2013,NULL,5
583,Mauro Rosales,5/4/2013,NULL,83
584,Mauro Rosales,4/20/2013,NULL,29
585,Mauro Rosales,4/13/2013,NULL,83
586,Mauro Rosales,3/30/2013,NULL,90
587,Mauro Rosales,3/23/2013,NULL,81
588,Mauro Rosales,3/16/2013,NULL,29
589,Mauro Rosales,3/2/2013,NULL,90
