,Score Difference,A1,GWG1,HmG1,PKG1,RdG1,SHTS1,SOG1,GSHTS1,SV1,GA1,A2,GWG2,HmG2,PKG2,RdG2,SHTS2,SOG2,GSHTS2,SV2,GA2
10,0.0,0.2739145713263403,0.06529264809232897,0.1334748661167064,0.0037453183520599247,0.1314487282823804,1.9064845975542029,0.8275934083675854,0.05512820512820513,0.037606837606837605,0.01752136752136752,0.12364497049562116,0.06929059114698424,0.08917568668702698,0.17543859649122806,0.0596551192281708,1.917538447656842,0.6233370010154964,0.04781144781144781,0.034006734006734006,0.013804713804713804
11,1.0,0.10583344464715358,0.044042933352665,0.10241858346480749,0.2688888888888889,0.10367549175305439,1.364625313979952,0.5045208410039199,0.047658862876254184,0.032190635451505016,0.015468227424749164,0.2347043013646967,0.05315440901317201,0.08782133890753258,0.40644490644490644,0.1112884836309714,1.8835896829144605,0.5819324347788772,0.04738562091503268,0.03594771241830065,0.012091503267973855
12,-2.0,0.12552994657755473,0.023205916951412747,0.08029428650552863,0.20814814814814817,0.05076650890149566,1.4537858779057546,0.42585433406795914,0.047658862876254184,0.032190635451505016,0.015468227424749164,0.1739060678411119,0.014013574136132356,0.06900615151839823,0.0,0.09068382559114968,1.5811181125664566,0.5452449976667821,0.05387205387205388,0.038047138047138045,0.014814814814814814
13,-2.0,0.04277832719834457,0.057816322808148544,0.12975104180308725,0.21777777777777776,0.09253031243847971,2.2742261044448577,0.7790911275200637,0.05351027397260274,0.03125,0.020976027397260275,0.16286448963372196,0.09305755463995193,0.15343603560811866,0.05333333333333334,0.09894342657919876,1.6860177486688923,0.6391822684706581,0.052255225522552254,0.0363036303630363,0.013751375137513752
14,0.0,0.11215829923808711,0.0714288619768889,0.15312676498221742,0.1643835616438356,0.08184817203122463,2.3639251215916577,0.8179114489974509,0.05238095238095238,0.036904761904761905,0.015476190476190475,0.09023426066450312,0.01478432724269003,0.14557365136916975,0.06684491978609626,0.029663991939636203,1.277774602041854,0.42822263910256786,0.0468013468013468,0.0303030303030303,0.015488215488215488
15,0.0,0.09255828067379122,0.04100755589213059,0.09608236447886101,0.21729490022172948,0.08935556731578091,2.073274448851269,0.6590502305829512,0.054214760405736265,0.037425673312346974,0.01713885974116824,0.13856912996921478,0.06478575251465538,0.15086267425890437,0.18181818181818182,0.08117668803363685,1.964371104915938,0.6929472609955746,0.04603580562659847,0.034526854219948847,0.008951406649616368
16,1.0,0.196551463748817,0.14831539143078046,0.24469759611601583,0.1423948220064725,0.10936513954039823,2.2198036712923788,0.8517754303982948,0.053945249597423514,0.03542673107890499,0.01610305958132045,0.19924687862876767,0.057349369254590374,0.19447681513772866,0.3829787234042553,0.12997441435431528,2.2540044881565673,0.8393835479146105,0.0808080808080808,0.0404040404040404,0.0404040404040404
17,2.0,0.19723941341306084,0.09400413319793419,0.13626577163605355,0.18888888888888888,0.09442300978051427,2.0187563885798245,0.699398258584626,0.05169920462762111,0.039045553145336226,0.01373825018076645,0.07938904010417319,0.037644085076911,0.1017899173577575,0.05660377358490566,0.06212619419430837,1.5395264520443956,0.5984520031578112,0.04378818737270876,0.02987101154107264,0.013238289205702646
18,1.0,0.25049668219871923,0.1243258096312196,0.22745251924994045,0.1344889420203228,0.16485851240174185,2.064950073978215,0.8720761854152844,0.04338624338624338,0.027160493827160497,0.014109347442680775,0.19627365676996175,0.04190609247882994,0.10798123399816084,0.1965065502183406,0.13421791604038363,2.32405786231219,0.8733324044880019,0.04173441734417344,0.03197831978319783,0.008130081300813007
19,0.0,0.11766771695816548,0.04861638040398446,0.13249557532901293,0.3665987780040733,0.060579357044025346,1.9645050956887917,0.6867951110722905,0.046875,0.03194444444444444,0.015277777777777777,0.1560150155872447,0.03183355424035637,0.08570517854867976,0.05701754385964912,0.025520854599648854,1.166215365412747,0.4114369386347914,0.06442227763923525,0.04405652535328346,0.020365752285951787
20,-1.0,0.09850835516915674,0.0942531091084821,0.17080066536628327,0.2735562310030395,0.05570530667631891,2.3298125576543542,0.8243227892030841,0.05,0.036274509803921565,0.013725490196078431,0.09078912783978622,0.05370408868770887,0.13343563238398173,0.13186813186813187,0.03253143299239165,1.7607236086505245,0.6123431285563182,0.053488372093023255,0.031162790697674417,0.02046511627906977
21,1.0,0.12750129687820294,0.06478775321845065,0.07141481616619141,0.0,0.14750643960035903,1.5616340341236123,0.6536405485763978,0.06015037593984962,0.03508771929824561,0.02255639097744361,0.23635113980936992,0.03150625845218389,0.1399152296650297,0.0,0.059876716631302666,1.8544237848696523,0.578890784920536,0.046153846153846156,0.03162393162393162,0.013675213675213675
22,-1.0,0.08322625557557786,0.018344418182817568,0.08650109041823668,0.02666666666666667,0.04832288290682797,1.9215149462726853,0.6743862136029845,0.05802469135802469,0.034567901234567905,0.02469135802469136,0.26613900688115855,0.03481598110431449,0.13219840780275724,0.12931034482758622,0.07183401536111866,2.00533013188268,0.7300353034964924,0.0465341735336888,0.031022782355792537,0.01454192922927775
23,-1.0,0.11723177942381946,0.06660550887034562,0.0849620740259775,0.0,0.08494729684869921,2.5863860755657706,0.7306912821918139,0.05384615384615384,0.036752136752136746,0.015384615384615384,0.12472601574483032,0.05423912788078341,0.15163165928891292,0.04481132075471698,0.04675851862246691,2.3529826260634437,0.7171511901846956,0.04606060606060606,0.030707070707070707,0.01414141414141414
24,1.0,0.08640565464152682,0.04200811512025825,0.04685114890713175,0.0,0.11519872453262493,2.184698759877701,0.5683962526777533,0.05384615384615384,0.036752136752136746,0.015384615384615384,0.23251613053724177,0.03528113309281593,0.1087563101732259,0.1965065502183406,0.11604661534777355,1.615295937568429,0.6118229878882192,0.04375,0.03194444444444444,0.010763888888888889
25,-4.0,0.06470361049442397,0.004054230785997646,0.10500409291951608,0.07389162561576355,0.013442076134884996,1.6472565097576326,0.5051920150079037,0.05288888888888889,0.035555555555555556,0.017333333333333333,0.14380843150056774,0.03977594364237125,0.06915480968650313,0.19955654101995565,0.058097209225272506,1.6612248892391785,0.5363981796556647,0.04607843137254902,0.031045751633986925,0.013398692810457516
26,1.0,0.11311011640792024,0.028148643273990775,0.089511568394796,0.0,0.0784006650977416,1.7772840537827135,0.614447130948225,0.04909028492962582,0.029866117404737387,0.017851012701682115,0.12845985018869707,0.03716489681806701,0.12965657288702898,0.18789144050104384,0.04250726957855773,1.7111423963156593,0.5508557944885929,0.04603580562659847,0.034526854219948847,0.008951406649616368
27,1.0,0.21154292062600233,0.08208564080542162,0.10971542101186411,0.4069981583793738,0.11883666756377934,3.055712275159819,0.919108574742349,0.03333333333333333,0.02516339869281046,0.008823529411764706,0.15900680056745914,0.03899197569122445,0.09748638404550616,0.0,0.09618214976506617,1.969458191223197,0.6987744539307225,0.053086419753086415,0.03374485596707819,0.01934156378600823
28,1.0,0.14301681580000294,0.08455922772989478,0.12121911276143303,0.25210084033613445,0.02502311292557506,1.9134354519107042,0.664434294392291,0.04781144781144781,0.034006734006734006,0.013804713804713804,0.0563410318916894,0.030428285783478205,0.0794143174816685,0.1910828025477707,0.05844880987739332,1.1667919144319348,0.3863419308316396,0.0468013468013468,0.0303030303030303,0.015488215488215488
29,0.0,0.2879183093734139,0.029982293920912846,0.09188307064550622,0.2,0.06885507278535954,2.1401420708006933,0.6195412594689939,0.04406130268199234,0.03103448275862069,0.01264367816091954,0.22875198855493076,0.03126190743788618,0.12043752051742813,0.3333333333333333,0.06528409561486385,2.015618119546863,0.7068508407618675,0.05277874868926949,0.036700454386578124,0.015379238028661306
30,1.0,0.25831641122221116,0.0777193791749928,0.062294803446038785,0.0,0.13882118156058623,1.7783639631929613,0.7569067264646745,0.05291005291005291,0.03756613756613757,0.014814814814814814,0.0823193544961141,0.022753199915892523,0.12669179446174894,0.2606177606177606,0.009754875631357228,1.9158564477908633,0.6037565899166006,0.05288888888888889,0.035555555555555556,0.017333333333333333
31,-1.0,0.2525277687349213,0.07226501184788034,0.10390523321815762,0.17096774193548386,0.11058450519664283,1.5280315984795763,0.6293061622728162,0.054074074074074066,0.04074074074074074,0.012592592592592593,0.20407903702293165,0.05003514795364726,0.17616004155754014,0.16666666666666666,0.08003329309538519,1.6882139504147748,0.7120647240148277,0.055882352941176466,0.036274509803921565,0.016339869281045753
32,1.0,0.12387083133496095,0.01980067816376425,0.03075110132461088,0.07024793388429752,0.053549922404638434,1.8061663651759994,0.564812659476571,0.05798611111111111,0.03784722222222222,0.01875,0.16131929470916326,0.005324835358538914,0.029732921414490267,0.0,0.0332768050466012,1.340405312828637,0.4071144750828884,0.04909028492962582,0.029866117404737387,0.017851012701682115
33,-3.0,0.04416296184569774,0.03995237814677039,0.04845482933132336,0.18768768768768768,0.1092337602321743,1.4485465818896717,0.5165466914143833,0.0524179912073047,0.03145079472438282,0.01927629354075076,0.22399284589033908,0.05957591494395314,0.15051242052482106,0.13689482470784642,0.06873938160006557,2.104465682509723,0.8396728682612212,0.04406130268199234,0.03103448275862069,0.01264367816091954
34,-2.0,0.13715081139841612,0.05388534544833831,0.10551419533553263,0.23076923076923078,0.09329024487117886,2.3959030213105796,0.8150617516988489,0.054214760405736265,0.037425673312346974,0.01713885974116824,0.14333444906997275,0.08103075269185986,0.13995784371003903,0.16666666666666666,0.08778211920164726,1.9158400657300596,0.7064651993287243,0.04157706093189964,0.029749103942652327,0.011827956989247311
35,3.0,0.21567079144912982,0.07453360216330533,0.1058354404106852,0.1444866920152091,0.09112578106154881,1.7663994119550526,0.6810786787574585,0.04895833333333333,0.03263888888888889,0.013888888888888888,0.16590583254855726,0.030287206285663854,0.0563150374835054,0.0,0.09089658697606227,1.9485192447728021,0.5865173545655131,0.051440329218107,0.03374485596707819,0.01851851851851852
36,2.0,0.2448915557148068,0.07216133252108815,0.12005469801883512,0.2,0.10265178136674617,1.7918907654440956,0.6021038765129249,0.04173441734417344,0.03197831978319783,0.008130081300813007,0.11345463323479998,0.04847762743781506,0.11635661729481236,0.0,0.08424579872500368,1.5815240559866537,0.5734730777881026,0.04787000439174352,0.032059727711901624,0.014931927975406236
37,0.0,0.10755274803784468,0.04759048077074243,0.14092896006650202,0.21428571428571427,0.14283842984442063,2.3079229999019826,0.7905723402579425,0.05136986301369863,0.03424657534246575,0.017123287671232876,0.0701957741139888,0.03766601814604102,0.08892072939161345,0.2701612903225806,0.0002815385770414675,1.0989098424365928,0.44911140099582775,0.06442227763923525,0.04405652535328346,0.020365752285951787
38,-1.0,0.11684715197536036,0.045108141719340474,0.10541533471765296,0.17045454545454544,0.05392898067913487,2.074796603206214,0.7330357997614226,0.05824175824175824,0.03956043956043956,0.015384615384615384,0.1843070829868068,0.058232372710529404,0.18043881855201016,0.21496815286624205,0.09213600807743146,1.6105572040049583,0.7061747423147418,0.055882352941176466,0.036274509803921565,0.016339869281045753
39,2.0,0.19011802050621235,0.09881212699061565,0.20806631955584182,0.15017064846416384,0.06813133172962778,2.015665289396289,1.014267115516948,0.055882352941176466,0.036274509803921565,0.016339869281045753,0.1517273440388377,0.07902971494697926,0.134129356035468,0.1344621513944223,0.10413837598796548,2.188509410422314,0.7651486413379167,0.051440329218107,0.03374485596707819,0.01851851851851852
40,0.0,0.10501913785774131,0.01813664596273292,0.09426123502340779,0.1,0.06106039263671368,2.0025023997660103,0.7521154862405823,0.05288888888888889,0.035555555555555556,0.017333333333333333,0.09607035699756568,0.009811509991387675,0.08423047114309741,0.10263929618768329,0.014717264987081513,1.3998616230897345,0.43970791950138716,0.0468013468013468,0.0303030303030303,0.015488215488215488
41,-2.0,0.09479049968367723,0.05101995220409202,0.10856464975678227,0.0,0.05237045628770455,1.8318217839361695,0.5597922833927798,0.04607843137254902,0.031045751633986925,0.013398692810457516,0.18065574074790802,0.04087259488100644,0.1508292814399702,0.3059125964010283,0.12292137057022409,1.7083480876010464,0.6985462473499333,0.04375,0.03194444444444444,0.010763888888888889
42,0.0,0.2247686396074999,0.06822623782427534,0.2084635450269607,0.1814814814814815,0.08087723926426514,1.8511131078080167,0.7712765711253285,0.055882352941176466,0.036274509803921565,0.016339869281045753,0.12279426912689553,0.03419681554823775,0.10125995291867664,0.12244897959183673,0.07456876066706701,1.9856990799110894,0.6762456254248388,0.062418300653594765,0.04477124183006536,0.016339869281045753
43,0.0,0.1149143438366653,0.04047412184839997,0.09283727936390695,0.13333333333333333,0.04909894216464339,2.029255901900377,0.7010535488288472,0.05824175824175824,0.03956043956043956,0.015384615384615384,0.21734676303924474,0.04279592585100933,0.1555963157804935,0.3653444676409186,0.07714580030575312,2.0546638550932976,0.6788316526147085,0.03611111111111111,0.019444444444444445,0.011111111111111112
44,1.0,0.1324750195991481,0.07433581861286838,0.1518023447243332,0.15894039735099338,0.07777281857008009,2.2866988467380764,0.7887182835756953,0.044444444444444446,0.022222222222222223,0.024074074074074074,0.09131637216436284,0.022047732522984222,0.03712973392318979,0.0,0.03712973392318979,1.43118112563884,0.3919810753422114,0.04781144781144781,0.034006734006734006,0.013804713804713804
45,-2.0,0.17079649134775332,0.09146351054194168,0.13040661110899743,0.24793388429752067,0.11785363170581997,2.1950401045366252,0.9228631109554696,0.04895833333333333,0.03263888888888889,0.013888888888888888,0.1523056212352169,0.05576536261875321,0.17014662595323024,0.2711340206185567,0.10748945645118953,1.5453274505996248,0.7417354633796479,0.055882352941176466,0.036274509803921565,0.016339869281045753
46,1.0,0.17255919274480797,0.08964417922527967,0.1709065275298275,0.17037037037037037,0.10321354205026169,1.812743986373935,0.675541344658333,0.048039215686274506,0.03366013071895425,0.013398692810457516,0.21226574337494472,0.0813831957343064,0.13616337534690318,0.2571428571428571,0.13758589889263462,1.933115888991908,0.7537615818596823,0.06015037593984962,0.03508771929824561,0.02255639097744361
47,-1.0,0.18832153971149826,0.05331821227386236,0.16260190715129264,0.326133909287257,0.11882783278242016,2.135043244855847,0.8114949992922544,0.05277874868926949,0.036700454386578124,0.015379238028661306,0.21407492783678403,0.10248368630967264,0.1798855793330761,0.31913580246913575,0.10766448446993132,2.117477673131252,0.8033489467286943,0.04490740740740741,0.03287037037037037,0.011574074074074075
48,4.0,0.26190618190475523,0.05905639272149897,0.14795889921528874,0.17208413001912046,0.07007009608794976,1.8721535809903,0.6274161332298491,0.04406130268199234,0.03103448275862069,0.01264367816091954,0.17699682407511133,0.06659042801651335,0.2105666875780089,0.23333333333333334,0.1010830989059952,1.9889313962140442,0.8871270789295248,0.055882352941176466,0.036274509803921565,0.016339869281045753
49,-1.0,0.21193549710390128,0.06653408258677052,0.16914984744873218,0.14171974522292993,0.08147647845845556,1.7135541499814213,0.7133971510184082,0.055882352941176466,0.036274509803921565,0.016339869281045753,0.19944429648727577,0.04465769398614382,0.10610031821113447,0.2841269841269841,0.09535668807363032,2.029621920285121,0.6446361492594042,0.05277874868926949,0.036700454386578124,0.015379238028661306
50,0.0,0.20311824457635824,0.06029557750514309,0.10900836443326595,0.12666666666666668,0.09035077153601086,1.7460703415612615,0.6916240562036968,0.04895833333333333,0.03263888888888889,0.013888888888888888,0.21177649333944126,0.050685239497046564,0.1795427331842672,0.36960985626283366,0.11839500972482726,2.183971176528331,0.8770629706183433,0.05277874868926949,0.036700454386578124,0.015379238028661306
51,-2.0,0.16616337874328857,0.034631464668855826,0.08808891973164476,0.12222222222222222,0.02601378209139105,1.5539114237684075,0.6200772959816157,0.05169920462762111,0.039045553145336226,0.01373825018076645,0.10159450244085413,0.041497873112534486,0.16176993749252597,0.4,0.06691978197024723,2.4199486382471878,1.0894254924220412,0.05473251028806584,0.03786008230452675,0.016049382716049384
52,1.0,0.0811692249334562,0.04737680864119074,0.10893807497253244,0.0,0.0628470313905891,1.3991906364577593,0.5557404523272209,0.04378818737270876,0.02987101154107264,0.013238289205702646,0.17437151469159506,0.05985602190243348,0.054547805971149214,0.08333333333333333,0.09088458503419512,1.5406246974070206,0.5172011160379301,0.04157706093189964,0.029749103942652327,0.011827956989247311
53,3.0,0.13172404791063286,0.049750956194254174,0.13142335533727947,0.17333333333333334,0.0427428699408849,1.7782644701558914,0.6102440776618367,0.04453935326418548,0.03355704697986577,0.010372178157413056,0.13848211478234448,0.031663861726039084,0.11465727534046528,0.27519011406844107,0.06432768223603445,1.7285269012743087,0.5807778441037861,0.055,0.03666666666666667,0.017777777777777778
54,-1.0,0.04231491240599119,0.02613083163072633,0.09823636051706994,0.0,0.010911312849162013,1.610499805467608,0.5509711878779786,0.04673202614379085,0.032352941176470584,0.013398692810457516,0.11287890901871107,0.06053855667826979,0.10132142114600172,0.16822429906542055,0.07881381387427218,1.4750491756575481,0.49278520456339203,0.03312368972746331,0.020545073375262055,0.011740041928721174
55,2.0,0.2646962601485693,0.04212012477656582,0.10903056735788365,0.0,0.09327166595355647,1.9779185272614066,0.7496385107952659,0.03597883597883598,0.020634920634920634,0.014285714285714287,0.15342430992593717,0.05543467584792906,0.11618249774075963,0.17110266159695817,0.06208622337465603,1.7983221996308165,0.611783047274069,0.032679738562091505,0.022222222222222223,0.00980392156862745
56,2.0,0.16410444585966216,0.08738287097823216,0.170337332163018,0.24258760107816713,0.08738287097823216,1.7971071547672526,0.772684445639235,0.04895833333333333,0.03263888888888889,0.013888888888888888,0.15240929422548968,0.05725278770097716,0.09862205044189268,0.14583333333333334,0.0989907509278595,1.8862818086530184,0.6591128292275412,0.04055555555555555,0.025,0.012222222222222223
57,1.0,0.10760570936312298,0.06648737650905667,0.13991907747019425,0.3320964749536178,0.08047947635755391,1.9401799735974457,0.7578556446801783,0.04511784511784512,0.03198653198653199,0.01212121212121212,0.17559089328815408,0.06353155346926757,0.21610101437911755,0.4368131868131868,0.12130322013197822,2.835322910938464,0.9922883935565345,0.04119985543910372,0.02855077701481749,0.012649078424286229
58,0.0,0.1600378932508836,0.04350424638780649,0.12939193493509707,0.14074074074074072,0.1210674904091753,1.8426470623190878,0.8006417664494481,0.05512820512820513,0.037606837606837605,0.01752136752136752,0.15034547093033213,0.0235540450574108,0.1363604523641377,0.0,0.08241818935082668,2.1941165658573043,0.7270037631201031,0.04666666666666667,0.034444444444444444,0.015555555555555555
59,-3.0,0.08474258794372463,0.009921096660877319,0.08275521304847648,0.0,0.04273468806844344,1.2007759044568564,0.3129013485311784,0.08064516129032258,0.03225806451612903,0.04838709677419355,0.2321798381294872,0.04448708955587328,0.1546547124538367,0.3964757709251101,0.12759609479906384,1.8374020055416362,0.7276076193386748,0.04375,0.03194444444444444,0.010763888888888889
60,3.0,0.14666815575226436,0.06513861053928552,0.14335602984038942,0.47560975609756095,0.12423413514814242,1.9969824827383829,0.7114661538126762,0.047658862876254184,0.032190635451505016,0.015468227424749164,0.05566970300168288,0.01675728010724659,0.03351456021449318,0.0,0.033570954907161804,1.4537345387008116,0.5168947131595136,0.06442227763923525,0.04405652535328346,0.020365752285951787
61,-4.0,0.2305295367030075,0.03854895617748805,0.044068342783487494,0.20833333333333334,0.052399612147888124,2.1488444006281178,0.7604024234560223,0.05798611111111111,0.03784722222222222,0.01875,0.3222774586966913,0.09655206991507041,0.19461260627726215,0.12016021361815755,0.13699058481657525,2.0176079293432188,0.8167777077247266,0.04338624338624338,0.027160493827160497,0.014109347442680775
62,0.0,0.2253636222015868,0.10082383736785591,0.16592045625148524,0.1859504132231405,0.15415785924057823,2.1829785288559074,0.806255152679922,0.04869281045751635,0.032352941176470584,0.016339869281045753,0.13446220778828308,0.054958827499030874,0.10518873960605764,0.14583333333333334,0.09400588510406757,2.327719733747164,0.8488457497241843,0.0457516339869281,0.03137254901960784,0.013071895424836602
63,-3.0,0.16374852305029697,0.03463152683608068,0.07727017110988378,0.0,0.07096185283607911,1.2579665895551149,0.5327000531444295,0.03823529411764706,0.02516339869281046,0.013398692810457516,0.09978932601136932,0.0655567937622197,0.12748615074765624,0.2,0.08223487103282537,2.2659010235172454,0.7848026214159718,0.046875,0.03194444444444444,0.015277777777777777
64,1.0,0.16312113650044188,0.07107404386430038,0.1180728485258351,0.2,0.07910198742338768,1.7184439305421944,0.5943332085544343,0.05169920462762111,0.039045553145336226,0.01373825018076645,0.20117372323545774,0.023090675002063587,0.09461264083012337,0.0,0.05938106106031124,1.6804221932905725,0.593873890605675,0.053086419753086415,0.03374485596707819,0.01934156378600823
65,2.0,0.2205982014035757,0.08240021893653722,0.1253869337093955,0.002777777777777778,0.10034805886016339,1.359668750227211,0.6060285295158281,0.054074074074074066,0.04074074074074074,0.012592592592592593,0.10310384487502636,0.05984221332557326,0.1324272334503489,0.10582010582010581,0.03917821001933273,1.8366893510348554,0.7045606427540365,0.053488372093023255,0.031162790697674417,0.02046511627906977
66,3.0,0.11465530091210856,0.011536891428977122,0.0767956409620952,0.09506398537477148,0.04885446124154481,1.492922835630363,0.49902564717955106,0.047658862876254184,0.032190635451505016,0.015468227424749164,0.1911578327972139,0.018282104811166343,0.03968161475943137,0.03722084367245657,0.020100036931325817,1.423748138076786,0.4253361859695075,0.04511784511784512,0.03198653198653199,0.01212121212121212
67,-2.0,0.20837196304148703,0.05318218967825868,0.17433026334945367,0.3481624758220503,0.11848013215041062,2.1540559071683907,0.8287413652755434,0.05277874868926949,0.036700454386578124,0.015379238028661306,0.2704669524059211,0.09940964520229159,0.15269403579686142,0.37777777777777777,0.1807960495474821,2.3208563486588725,0.9186542072387172,0.04869281045751635,0.032352941176470584,0.016339869281045753
68,0.0,0.1772701927017495,0.03764029964235947,0.06459428845033598,0.0,0.07803567561858105,1.9210736187900646,0.7159692925776358,0.03597883597883598,0.020634920634920634,0.014285714285714287,0.22584962335049835,0.046374453269778564,0.14624942385573622,0.3473451327433628,0.12420203898452369,1.853456292989607,0.7250647919930893,0.04375,0.03194444444444444,0.010763888888888889
69,3.0,0.17790799225203613,0.07404749860105843,0.11543436658491267,0.0,0.13448387704940232,1.7588722378343307,0.7720195329764351,0.05,0.036274509803921565,0.013725490196078431,0.09798145478235086,0.06603729273530265,0.12690457034547764,0.12605042016806722,0.049576534894275666,1.8539022175489561,0.7006485691253131,0.053488372093023255,0.031162790697674417,0.02046511627906977
70,0.0,0.16715861100752072,0.09335538395877417,0.1480009905275196,0.2777777777777778,0.09756020158487852,2.0312889478057126,0.7362443343303845,0.06666666666666667,0.05,0.015555555555555555,0.1631841945261338,0.04207221032109124,0.09242304951864395,0.124765478424015,0.1000899431027908,1.7830053621098216,0.6175471956845657,0.04055555555555555,0.025,0.012222222222222223
71,-2.0,0.2720274940816424,0.04823101363601157,0.10417233361029639,0.19736842105263158,0.14416179111970281,2.218214035353345,0.8174933961938392,0.048559670781893,0.03292181069958847,0.014814814814814814,0.15966617793134166,0.051497082183138504,0.06685756083290276,0.14705882352941177,0.06372075361611466,1.738874128345719,0.6174056171577788,0.04157706093189964,0.029749103942652327,0.011827956989247311
72,0.0,0.14480543991703143,0.03102318000764026,0.0673821554540537,0.13595166163141995,0.06682132800775935,1.246226905847261,0.41468364420455295,0.03312368972746331,0.020545073375262055,0.011740041928721174,0.14282952559843867,0.028652524818038778,0.1411225722215867,0.08506616257088846,0.13330820364677393,2.193234257130169,0.8603312865600756,0.05387205387205388,0.038047138047138045,0.014814814814814814
73,-1.0,0.08648937324887059,0.03621768977556659,0.08182844994154256,0.0,0.036641880752835525,1.4513688825996336,0.5984549758299046,0.04378818737270876,0.02987101154107264,0.013238289205702646,0.1292650670570352,0.10576049568241448,0.16341343289685925,0.3296296296296296,0.14349634473901826,1.7582522128399583,0.7985306526023997,0.05555555555555555,0.03641975308641975,0.016666666666666666
74,0.0,0.13116763548685856,0.025272301245830853,0.1553505175657395,0.2985781990521327,0.05182575824199663,1.603547276661324,0.5866083020182047,0.050168350168350175,0.03232323232323232,0.016498316498316498,0.1478251191444232,0.07174611503569205,0.13907613088359236,0.17487046632124353,0.0804031182310981,1.7267924685999918,0.6132802752916102,0.051440329218107,0.03374485596707819,0.01851851851851852
