,Score,A,GWG,HmG,PKG,RdG,SHTS,SOG,GSHTS,SV,GA
12,0.0,0.0701957741139888,0.03766601814604102,0.08892072939161345,0.2701612903225806,0.0002815385770414675,1.0989098424365928,0.44911140099582775,0.05136986301369863,0.03424657534246575,0.017123287671232876
13,0.0,0.026223598149113892,0.012433192258513515,0.027335921790902877,0.0,0.017832904162859098,1.7301250230603615,0.5950330279201701,0.02487562189054726,0.01990049751243781,0.004975124378109453
14,1.0,0.32595516530495033,0.06381481003961006,0.1254316219792662,0.47276688453159044,0.15977365897961784,2.244356054814396,0.8614288000103743,0.03823529411764706,0.02516339869281046,0.013398692810457516
15,2.0,0.19211800996727632,0.11181087343353707,0.18693902864341294,0.16635859519408502,0.13398111507408225,1.7709744092898136,0.7075337482720396,0.0371859296482412,0.02914572864321608,0.008040201005025126
16,0.0,0.20086283773177457,0.037767244256674985,0.07536648392125916,0.16666666666666666,0.0856381951142963,1.6669427251404056,0.5579702414715325,0.04157706093189964,0.029749103942652327,0.011827956989247311
17,2.0,0.18578445844815802,0.09079910946740918,0.16779902927559232,0.0,0.038898943075793294,1.6533037426170545,0.5605426228945942,0.05238095238095238,0.036904761904761905,0.015476190476190475
18,0.0,0.16779576532129273,0.13265852244944445,0.18582512305793364,0.15013404825737264,0.12154075654043787,2.3227467862097995,0.8844417845734387,0.054074074074074066,0.04074074074074074,0.012592592592592593
19,1.0,0.08174626176688017,0.10805136356767896,0.18146532796911002,0.0,0.03432244024913331,1.7246639228989438,0.7128848780269225,0.04927536231884058,0.035748792270531404,0.012560386473429951
20,1.0,0.09399615673155862,0.044740959615489746,0.0906409493982201,0.2,0.0880922714861254,2.047823051396693,0.6468732139068215,0.048559670781893,0.03292181069958847,0.014814814814814814
21,0.0,0.14481030630414887,0.05366915378837012,0.14134486979610547,0.37918871252204583,0.11598026582976326,1.7627616627189375,0.6783696393947012,0.0654320987654321,0.04567901234567901,0.017695473251028805
22,1.0,0.12750129687820294,0.06478775321845065,0.07141481616619141,0.0,0.14750643960035903,1.5616340341236123,0.6536405485763978,0.046153846153846156,0.03162393162393162,0.013675213675213675
23,3.0,0.1634920203498043,0.03978467400181051,0.15832212207344334,0.47368421052631576,0.06942529976027777,2.5311729194889283,0.8913108193005024,0.03888888888888889,0.016666666666666666,0.022222222222222223
24,0.0,0.04543663174895609,0.028685258964143426,0.05652515408636563,0.18888888888888888,0.08866528254137289,1.2329181326236887,0.4143948300996997,0.0457516339869281,0.03137254901960784,0.013071895424836602
25,5.0,0.2070432457306613,0.047674459994136296,0.06918355603309655,0.0,0.1093207573742444,1.5231524190713202,0.5082731101531026,0.060275962236746555,0.03776325344952796,0.0196078431372549
26,0.0,0.12446643051178827,0.028911074730987116,0.09381856679162145,0.12684989429175475,0.03996277123714214,1.6472120513448558,0.5472568565608164,0.04375,0.03194444444444444,0.010763888888888889
27,3.0,0.196804233140126,0.052046001964529014,0.14859444636920222,0.145985401459854,0.0832376368082214,1.7745992043981658,0.6269525076600453,0.05050505050505051,0.03535353535353535,0.01515151515151515
28,1.0,0.0823193544961141,0.022753199915892523,0.12669179446174894,0.2606177606177606,0.009754875631357228,1.9158564477908633,0.6037565899166006,0.05291005291005291,0.03756613756613757,0.014814814814814814
29,1.0,0.32385097142016556,0.07221138368445595,0.14017184718504516,0.1634920634920635,0.12521075491956646,2.1088843608848777,0.7783330749526219,0.04909028492962582,0.029866117404737387,0.017851012701682115
30,1.0,0.27985303322609706,0.09206263659433474,0.15350073659094418,0.3977777777777778,0.1734525909334994,2.39941025000776,0.9345963543997319,0.07011070110701108,0.047970479704797044,0.025830258302583026
31,0.0,0.07411850733823146,0.031088942737282396,0.04856991441094709,0.040968342644320296,0.013352227345362032,1.1704753376359873,0.26943272094600684,0.05277874868926949,0.036700454386578124,0.015379238028661306
32,1.0,0.07502504389873897,0.024952523183418937,0.06844138055549431,0.2,0.0,1.3169727578683212,0.33890324740610533,0.046090534979423864,0.03374485596707819,0.011522633744855966
33,1.0,0.16912725494604597,0.05835908104583663,0.11057996191217898,0.14583333333333334,0.10868986923906221,1.8173779707828615,0.6501727888005502,0.055882352941176466,0.036274509803921565,0.016339869281045753
34,2.0,0.16272214344823524,0.06980936319910255,0.08081691374741003,0.23076923076923078,0.08103597442571378,1.8558954243351542,0.5983401908592137,0.046875,0.03194444444444444,0.015277777777777777
35,0.0,0.15218496019852745,0.08641802512090731,0.10753634612382242,0.0,0.0918234305263127,2.2126826880155526,0.7476240990662807,0.04511784511784512,0.03198653198653199,0.01212121212121212
36,2.0,0.01738556962499477,0.07616144035251757,0.20206745112951766,0.18699186991869918,0.056989373568762686,2.41426135300293,0.8942064655116588,0.0457516339869281,0.03137254901960784,0.013071895424836602
37,1.0,0.14145677113876687,0.02824587862990053,0.07151469651498911,0.16411378555798686,0.0832749108617666,1.3130093159261071,0.47890911281032383,0.04406130268199234,0.03103448275862069,0.01264367816091954
38,2.0,0.17528539409517427,0.03324143222588201,0.05013648703573445,0.0,0.06051130562037546,1.6458716133712692,0.4280713118825528,0.05387205387205388,0.038047138047138045,0.014814814814814814
39,4.0,0.29327628599992356,0.08393029265380923,0.18030746482895713,0.12275132275132276,0.12361322573761348,2.0445669199741405,0.817672428760199,0.048559670781893,0.03292181069958847,0.014814814814814814
40,1.0,0.1040047252146958,0.0,0.11160943917711529,0.23376623376623376,0.06222319001899787,1.4791532571713848,0.5141596618127332,0.04406130268199234,0.03103448275862069,0.01264367816091954
41,0.0,0.08639539314054011,0.05902415188734775,0.12097582517425172,0.31690140845070425,0.05088115621584352,2.191533702153018,0.7570062211007488,0.03333333333333333,0.02516339869281046,0.008823529411764706
42,1.0,0.2595983992529193,0.14063181423399182,0.16047103690145456,0.519163763066202,0.13511219552529324,3.130092167378367,1.1027054202491944,0.05798611111111111,0.03784722222222222,0.01875
43,1.0,0.17556690058781294,0.04863055311424601,0.15210383524320534,0.11428571428571428,0.09525440871765337,1.9992013827336879,0.7415475314750825,0.04557883585732632,0.03081432414361462,0.012838534222123343
44,1.0,0.11416194418084012,0.04930449695121951,0.07979230182926829,0.0,0.05529457727334689,1.2827138877531954,0.45832052590746436,0.04119985543910372,0.02855077701481749,0.012649078424286229
45,3.0,0.15409916449027733,0.02036702253661095,0.09006682565239853,0.058315334773218146,0.06847649095960251,1.500727070049001,0.5857305425961621,0.053086419753086415,0.03374485596707819,0.01934156378600823
46,1.0,0.23404396872335959,0.02181183655663807,0.1867879681448397,0.5267558528428093,0.13131959727514905,2.5770947534679265,0.9924759776981816,0.041750841750841754,0.028619528619528618,0.011784511784511785
47,0.0,0.0450369779063012,0.05944835591035193,0.12528890264272438,0.09226932668329177,0.10958963054187434,2.5341492311795464,0.8605820194168214,0.04814814814814815,0.03703703703703704,0.011111111111111112
48,0.0,0.0990035083276337,0.044152522778201746,0.05691901642536705,0.03518518518518519,0.08784998947039373,1.9564058991600737,0.751843472778416,0.04371378989574516,0.029958727163224928,0.013755062732520234
49,0.0,0.13737909471235543,0.017175785382694358,0.08074717777303483,0.13703703703703704,0.10991568481789507,1.6907170436971093,0.6213641698678783,0.052255225522552254,0.0363036303630363,0.013751375137513752
50,2.0,0.1106571733946894,0.006702335881468457,0.09301858346278276,0.09473684210526316,0.0703386776678097,1.4357376443958434,0.5135142611989466,0.0457516339869281,0.03137254901960784,0.013071895424836602
51,0.0,0.0757158739757929,0.0228286293781092,0.07111286523154561,0.28444444444444444,0.009482220835932626,1.5196594896376263,0.46857177314433657,0.048039215686274506,0.03366013071895425,0.013398692810457516
52,2.0,0.033869429853106564,0.07290098908471628,0.1557632788907122,0.2054176072234763,0.10592044474763315,2.491442171675884,0.8685580437426303,0.058447602376220084,0.037449494255278354,0.020440434014693035
53,1.0,0.07348932153472083,0.0353537154694312,0.10219041389785054,0.19282511210762332,0.12323467378340823,2.394011207897079,0.8758839368784537,0.055882352941176466,0.036274509803921565,0.016339869281045753
54,2.0,0.12221940705204953,0.020407617554949388,0.07556153625797524,0.15555555555555556,0.07802257077655332,1.4363605165292603,0.544759768632564,0.05684931506849315,0.04246575342465753,0.01404109589041096
55,1.0,0.19500015380465238,0.11599416703637,0.19696352626039773,0.22077922077922077,0.1388939851224907,2.030377064587947,0.8044612652016552,0.05291005291005291,0.03756613756613757,0.014814814814814814
56,1.0,0.23474214510703445,0.10288637618302555,0.17296287556430812,0.18732782369146006,0.11918103137623436,1.681943029294311,0.7438351144481694,0.04055555555555555,0.025,0.012222222222222223
57,1.0,0.2512950216607763,0.07604889503069319,0.16431639147629631,0.20814814814814817,0.09726201678643459,1.9551525913791028,0.7501473755048971,0.05238095238095238,0.036904761904761905,0.015476190476190475
58,2.0,0.1713355765975863,0.09285848879432479,0.14152011707740908,0.1836734693877551,0.0857770533719106,2.1806494316672875,0.7429698972408434,0.053086419753086415,0.03374485596707819,0.01934156378600823
59,2.0,0.2172871153389217,0.014208104073167298,0.04336945765209292,0.0,0.05434348796908911,1.8412871881702646,0.47011266657808753,0.05169920462762111,0.039045553145336226,0.01373825018076645
60,4.0,0.15868420376574646,0.04731168885650184,0.17483933788613745,0.45918367346938777,0.08478986155874235,2.8187287498965183,0.9238608692722631,0.06442227763923525,0.04405652535328346,0.020365752285951787
61,0.0,0.10442543363497099,0.04472250933699126,0.07778487519702862,0.0,0.07213986921863283,1.3354116011233705,0.4405468117274559,0.05,0.036274509803921565,0.013725490196078431
62,0.0,0.16119992704219496,0.029366213408112695,0.13577759843461182,0.0,0.0716727848916666,2.1344238330017817,0.8299150196826537,0.03823529411764706,0.02516339869281046,0.013398692810457516
63,0.0,0.046160434242868885,0.020489470688673878,0.04942869464954109,0.16031746031746033,0.07013935195713326,1.138235807097477,0.39933910825748287,0.05351027397260274,0.03125,0.020976027397260275
64,0.0,0.14480543991703143,0.03102318000764026,0.0673821554540537,0.13595166163141995,0.06682132800775935,1.246226905847261,0.41468364420455295,0.05387205387205388,0.038047138047138045,0.014814814814814814
65,2.0,0.15359548874961265,0.0797927222626521,0.1904102908755802,0.608843537414966,0.07379560373476797,2.503843280355509,0.8924268718845568,0.04673202614379085,0.032352941176470584,0.013398692810457516
66,3.0,0.23272185034019197,0.0604976757200609,0.05046897630618267,0.0,0.1291996663265483,2.1904827456113423,0.7767833469946474,0.060275962236746555,0.03776325344952796,0.0196078431372549
67,3.0,0.15353407389276225,0.027028252971628034,0.06855380676267386,0.0,0.07957964873277362,1.8332581652583122,0.6087044404149696,0.0654320987654321,0.04567901234567901,0.017695473251028805
68,2.0,0.19437534797546524,0.04748846305661073,0.11288271206054525,0.0,0.07269714601803992,1.6359286416851282,0.6985280916106318,0.055,0.03666666666666667,0.017777777777777778
69,0.0,0.16001398473125408,0.016053511705685617,0.06172882345653543,0.0,0.06036050567629312,2.176211665947889,0.5557285395480601,0.053488372093023255,0.031162790697674417,0.02046511627906977
70,1.0,0.16176159466009885,0.034736786509595934,0.07739342034743613,0.18444444444444444,0.04702804390494403,1.569260209497798,0.6197551420669208,0.047658862876254184,0.032190635451505016,0.015468227424749164
71,1.0,0.12948324640906378,0.03937539321721483,0.10902736497945797,0.17077798861480076,0.1537651449708008,1.9286124346362652,0.8035797036256903,0.04511784511784512,0.03198653198653199,0.01212121212121212
72,1.0,0.20546748932571182,0.10441845893521717,0.22870690196880103,0.19077757685352623,0.08439960399189658,1.8360402714127817,0.8643481800425897,0.04055555555555555,0.025,0.012222222222222223
73,1.0,0.09569387185474956,0.048807777023851244,0.10656704984919914,0.13452914798206278,0.0490692996115858,1.955040575648203,0.6779791829705569,0.05291005291005291,0.03756613756613757,0.014814814814814814
74,1.0,0.15885036349115245,0.046559695294134874,0.1002746326398977,0.1366742596810934,0.05212870587195709,1.646895341341517,0.6248541601983346,0.06666666666666667,0.05555555555555555,0.011111111111111112
75,1.0,0.1844023979558462,0.0923361679183529,0.15929289235096875,0.1948608137044968,0.08238507675680713,1.8213043893143015,0.7104871924557339,0.04338624338624338,0.027160493827160497,0.014109347442680775
76,1.0,0.12393233244104283,0.06056883877532843,0.10898575764573605,0.22592592592592592,0.047796878245031045,1.6427847560277624,0.510571361768613,0.04607843137254902,0.031045751633986925,0.013398692810457516
77,3.0,0.22814928621169664,0.030065660746093136,0.1289827823635094,0.34220532319391633,0.06501805462584827,1.947018623753915,0.7185358941334404,0.054074074074074066,0.04074074074074074,0.012592592592592593
78,1.0,0.360936462072797,0.03813373898185001,0.13459935083139266,0.20270270270270271,0.07972500213709846,1.7122603386921373,0.647287722361149,0.03333333333333333,0.02516339869281046,0.008823529411764706
79,0.0,0.18832153971149826,0.05331821227386236,0.16260190715129264,0.326133909287257,0.11882783278242016,2.135043244855847,0.8114949992922544,0.04490740740740741,0.03287037037037037,0.011574074074074075
80,4.0,0.2487382668073642,0.0894013109610835,0.15210285013567465,0.17110266159695817,0.1532340086100396,1.9818753546595864,0.8004244832872286,0.06666666666666667,0.05,0.015555555555555555
81,1.0,0.24062896510835616,0.14779008248462772,0.17823429155800674,0.11509433962264151,0.19555737070155368,2.2685270232823007,0.9807833290845537,0.055882352941176466,0.036274509803921565,0.016339869281045753
82,0.0,0.24320481483189912,0.08868601587437974,0.16218261803517106,0.18867924528301888,0.10515540292417742,2.174296078249586,0.8600908047819237,0.04453935326418548,0.03355704697986577,0.010372178157413056
83,3.0,0.21051831349529526,0.09650122894299085,0.1574689841852669,0.39045553145336226,0.1913605899754327,2.6675424802275534,0.8253953857381953,0.055,0.03666666666666667,0.017777777777777778
84,0.0,0.14008334020788143,0.03839487816551647,0.0037260909166183655,0.0,0.06833322171257634,1.6889726773986238,0.5308635743046927,0.03333333333333333,0.02516339869281046,0.008823529411764706
85,0.0,0.15595953170492508,0.06964468110935655,0.07649465114046024,0.2,0.09305222238923824,1.9526021719484343,0.5935346551800281,0.04673202614379085,0.032352941176470584,0.013398692810457516
86,4.0,0.16476404485660381,0.08373840451550256,0.16808408719037338,0.12222222222222222,0.06893767552706699,1.97747324915266,0.7387817619840659,0.04781144781144781,0.034006734006734006,0.013804713804713804
87,1.0,0.20776495399519088,0.11795678154257792,0.16908548742845253,0.19693654266958424,0.10367929963282953,1.8027813355696032,0.7122838615952063,0.041750841750841754,0.028619528619528618,0.011784511784511785
88,2.0,0.26415495280095475,0.12034237092718107,0.18387939287239172,0.28507795100222716,0.20169420820939116,2.6925311967556858,1.1063740024320867,0.05277874868926949,0.036700454386578124,0.015379238028661306
89,0.0,0.2147460817185521,0.02686010268214074,0.11507672220498565,0.23045267489711935,0.09363764514708553,2.037537983641337,0.7267296303701521,0.054074074074074066,0.04074074074074074,0.012592592592592593
90,3.0,0.1256159343606998,0.031915332895011944,0.08662011994616298,0.0,0.05441307418324736,1.5276152099784142,0.5399785889917783,0.04205607476635514,0.03193146417445483,0.008566978193146418
91,2.0,0.09639110173722563,0.024671774816964132,0.0,0.0,0.041323713217430676,1.1968420003138394,0.3655618634749651,0.04909028492962582,0.029866117404737387,0.017851012701682115
92,0.0,0.10177038149037598,0.04887012845120137,0.053387003207058796,0.0,0.10289985937542206,2.0195868022618453,0.6041466465217162,0.032679738562091505,0.022222222222222223,0.00980392156862745
93,1.0,0.15109549791099872,0.03591700750630958,0.09313979828767216,0.0,0.0951858800665819,1.8830781285162095,0.6679544658181134,0.05684931506849315,0.04246575342465753,0.01404109589041096
94,2.0,0.16295297812911633,0.06486761790733986,0.08882636642239458,0.12959381044487428,0.08933680733805036,2.164643255339177,0.6335222036380522,0.03312368972746331,0.020545073375262055,0.011740041928721174
95,1.0,0.1566066915665966,0.0767174578111367,0.11951622970592367,0.2,0.11545378706738009,1.9426695117811017,0.7879044568496352,0.05,0.036274509803921565,0.013725490196078431
96,1.0,0.07459642234816805,0.044523310347804816,0.12216294739401583,0.11764705882352941,0.03662442285564801,1.243425067479902,0.4643349237257154,0.04869281045751635,0.032352941176470584,0.016339869281045753
97,0.0,0.12180993689066087,0.05205071991945265,0.07995418405696562,0.2,0.06392274140866282,2.1203701810819786,0.7421852040150962,0.04787000439174352,0.032059727711901624,0.014931927975406236
98,2.0,0.232870883292093,0.07936921781199782,0.20448811664793887,0.16,0.06536017114722215,2.165467047148078,0.7874453585962704,0.05291005291005291,0.03756613756613757,0.014814814814814814
99,0.0,0.04231491240599119,0.02613083163072633,0.09823636051706994,0.0,0.010911312849162013,1.610499805467608,0.5509711878779786,0.03312368972746331,0.020545073375262055,0.011740041928721174
100,0.0,0.17248082007129523,0.04531207035717005,0.1430060061404352,0.31138392857142855,0.03439453761950975,1.7735392464073443,0.6483231773086386,0.04895833333333333,0.03263888888888889,0.013888888888888888
101,0.0,0.03687577644141739,0.02843252540498798,0.04835380734547661,0.17400881057268722,0.07854870608008437,1.1125351433974022,0.35348929641014526,0.04895833333333333,0.03263888888888889,0.013888888888888888
102,2.0,0.22403655119555788,0.04388140190446538,0.10169314811674922,0.0,0.07938288222853691,2.367879153434272,0.7593741873920782,0.04781144781144781,0.034006734006734006,0.013804713804713804
103,1.0,0.1478251191444232,0.07174611503569205,0.13907613088359236,0.17487046632124353,0.0804031182310981,1.7267924685999918,0.6132802752916102,0.050168350168350175,0.03232323232323232,0.016498316498316498
104,2.0,0.14970839793401725,0.03492041006752306,0.12084573384567143,0.13333333333333333,0.12526340246950454,1.8726956520766296,0.7547490542668549,0.0468013468013468,0.0303030303030303,0.015488215488215488
105,0.0,0.15183338575971692,0.0238817743963002,0.09146397391316713,0.056338028169014086,0.0644683157629198,1.3983524807773053,0.5477699585346831,0.03333333333333333,0.02516339869281046,0.008823529411764706
106,2.0,0.13171633041090286,0.0,0.06837322190650401,0.0,0.1242873918727516,2.2220667424159384,0.8551228339536522,0.04563492063492063,0.03015873015873016,0.014682539682539682
107,1.0,0.11104546402526509,0.010310364948283276,0.08066900326210787,0.08348794063079777,0.08167292047661429,1.6250557127628862,0.6240364750113379,0.04895833333333333,0.03263888888888889,0.013888888888888888
108,1.0,0.21407492783678403,0.10248368630967264,0.1798855793330761,0.31913580246913575,0.10766448446993132,2.117477673131252,0.8033489467286943,0.05277874868926949,0.036700454386578124,0.015379238028661306
109,2.0,0.20486748556654533,0.02222567668811291,0.12572358611729473,0.0,0.03939028658077792,1.9231459628368046,0.8244733620074861,0.062418300653594765,0.04477124183006536,0.016339869281045753
110,0.0,0.14760490108339555,0.04081188230467558,0.12452241808998267,0.0,0.15845442910319157,1.7838010959573054,0.7753599519988538,0.049305555555555554,0.034722222222222224,0.013541666666666667
111,2.0,0.12043630835922012,0.06558548314367196,0.10844355725106952,0.13574660633484162,0.09404381633260255,1.5386746456208245,0.5752279304832962,0.0468013468013468,0.0303030303030303,0.015488215488215488
112,2.0,0.1391100197926399,0.07188500954350446,0.1475587888018443,0.0,0.0953479817927336,1.8649245522701983,0.6920517322639137,0.06666666666666667,0.04285714285714286,0.023809523809523808
113,1.0,0.11307016822728072,0.019382738105435244,0.11575762629483156,0.2319702602230483,0.04043117279853968,1.4289220603925177,0.5186099500747883,0.055882352941176466,0.036274509803921565,0.016339869281045753
114,4.0,0.14245735413252503,0.03331249588734619,0.09853181303156881,0.0989010989010989,0.07781038205186241,1.9137062282077213,0.6483348397518919,0.1,0.05555555555555555,0.044444444444444446
115,4.0,0.2111816267324822,0.078707987542324,0.20859966258053145,0.0374331550802139,0.08376845737999052,2.539321001915742,0.8921397128773758,0.054814814814814816,0.0362962962962963,0.015555555555555555
116,0.0,0.19731207004315734,0.07508141914464389,0.22218483500162853,0.2578616352201258,0.09330683695171557,2.503626387275018,0.9526149688744,0.04787000439174352,0.032059727711901624,0.014931927975406236
117,1.0,0.024277773971738352,0.021027163980727695,0.06633210193319375,0.4326923076923077,0.13064329773242014,1.963779529368579,0.8736531160739129,0.04563492063492063,0.03015873015873016,0.014682539682539682
118,4.0,0.17581793160224393,0.03332905590411005,0.0944381837629628,0.0,0.07434974547658119,1.6955288271316438,0.6304426817820199,0.042328042328042326,0.027513227513227514,0.014814814814814814
119,2.0,0.2489805257482534,0.12743223799900352,0.1355367061499171,0.189873417721519,0.13521353992093726,2.0965058678867012,0.8319120769604064,0.050168350168350175,0.03232323232323232,0.016498316498316498
120,2.0,0.030817100961051298,0.035860056841823536,0.1270140941406144,0.21447721179624665,0.04611122469188312,1.3287652685772218,0.4353880047043265,0.05288888888888889,0.035555555555555556,0.017333333333333333
121,2.0,0.1713380135805297,0.10536623140057265,0.1703447757755407,0.17964071856287425,0.1429204260365215,2.289811987388804,0.8257333618916115,0.05169920462762111,0.039045553145336226,0.01373825018076645
122,1.0,0.13967127721152717,0.03360325010196259,0.04818798305758886,0.0,0.0952837875491281,2.3305426808798817,0.7315229503804378,0.050168350168350175,0.03232323232323232,0.016498316498316498
123,0.0,0.08395087212749477,0.030362827209618182,0.1433701471134879,0.3930131004366812,0.051581089000595895,2.0156815673474657,0.9274332171949377,0.05555555555555555,0.03641975308641975,0.016666666666666666
124,1.0,0.15935493075016505,0.05713114109691965,0.08294860192518377,0.0,0.12057309488726801,1.5925067648786146,0.6599510251406027,0.04173441734417344,0.03197831978319783,0.008130081300813007
125,0.0,0.18530789514576396,0.016643550624133148,0.09198740034076107,0.13714285714285715,0.07193686550004591,1.7814918683738201,0.5735436659851496,0.04119985543910372,0.02855077701481749,0.012649078424286229
126,3.0,0.18459460219332402,0.05160714971369579,0.18174706656367937,0.1780821917808219,0.07506919748038879,2.294652180093193,0.807824000353271,0.03597883597883598,0.020634920634920634,0.014285714285714287
127,1.0,0.3138429025037836,0.06511070261588475,0.14057135343901456,0.14120151371807002,0.11117454166726853,1.9373500029919029,0.7325861513243673,0.05473251028806584,0.03786008230452675,0.016049382716049384
128,3.0,0.27981354272761355,0.0687639960068134,0.13668737626138547,0.16697588126159554,0.08736642505038633,1.8745909223004422,0.73591240938454,0.04607843137254902,0.031045751633986925,0.013398692810457516
129,1.0,0.13116763548685856,0.025272301245830853,0.1553505175657395,0.2985781990521327,0.05182575824199663,1.603547276661324,0.5866083020182047,0.051440329218107,0.03374485596707819,0.01851851851851852
130,1.0,0.029200658432198535,0.042663906749040054,0.05016649273171398,0.14150943396226415,0.11376745099048456,1.1369932053977607,0.369418519265387,0.054074074074074066,0.04074074074074074,0.012592592592592593
131,0.0,0.1384177035507977,0.03569331431245864,0.05870528927683513,0.0,0.06845508906859919,1.393124006394544,0.49158443746600433,0.048559670781893,0.03292181069958847,0.014814814814814814
132,0.0,0.06464762283791375,0.020900909132440956,0.0,0.0,0.050272302514691634,0.7664009588947631,0.25381071793715737,0.047619047619047616,0.03597883597883598,0.012698412698412698
133,3.0,0.21662066352951176,0.046572914620031075,0.12831272321258258,0.2917341977309562,0.10257805451388254,1.9265252093546068,0.6935134713966948,0.0457516339869281,0.03137254901960784,0.013071895424836602
134,1.0,0.13453429696797,0.06998438454749134,0.17388376983617837,0.2,0.10620994835913085,1.8289155603037321,0.7118579377701032,0.046875,0.03194444444444444,0.015277777777777777
135,1.0,0.09378145576014132,0.012874476481747145,0.05216611603340529,0.0,0.07956345592198347,1.2517166788300642,0.5067729650217636,0.03333333333333333,0.025,0.008333333333333333
136,2.0,0.1634485885378909,0.07650788872532073,0.09720815230952762,0.16666666666666666,0.10019513012777653,2.0180743926699636,0.7390595385440657,0.05824175824175824,0.03956043956043956,0.015384615384615384
137,2.0,0.17353468341140862,0.09162731593840287,0.11441123623571788,0.3333333333333333,0.07038338893580569,2.384191463305188,0.7088586059837846,0.05169920462762111,0.039045553145336226,0.01373825018076645
138,0.0,0.17559089328815408,0.06353155346926757,0.21610101437911755,0.4368131868131868,0.12130322013197822,2.835322910938464,0.9922883935565345,0.04511784511784512,0.03198653198653199,0.01212121212121212
139,5.0,0.1299066847606569,0.06923591781675235,0.11925093696814014,0.03111111111111111,0.09439447389818491,1.7625720426553653,0.6410879105095099,0.062418300653594765,0.04477124183006536,0.016339869281045753
140,3.0,0.12357372055080293,0.08249153757341704,0.17224080375115372,0.3452914798206278,0.06495096189616664,2.0197226046242043,0.7335412004112489,0.041666666666666664,0.0,0.041666666666666664
141,1.0,0.17236308034806277,0.07726602316292472,0.12108770262726834,0.17372881355932204,0.07959002359337577,1.8347908663168928,0.6206830148410826,0.0541447053186392,0.04216578821274557,0.011499760421657882
142,2.0,0.1646940200791042,0.07615886979211511,0.16647133737387218,0.1910828025477707,0.07960775305111721,2.0597857592470743,0.8120787910717147,0.054214760405736265,0.037425673312346974,0.01713885974116824
143,2.0,0.23883093076973008,0.052554603368293686,0.09944914765349924,0.0,0.14936680934154378,1.9419232590096274,0.7755492290308063,0.054814814814814816,0.0362962962962963,0.015555555555555555
144,1.0,0.12502550620120068,0.03080855608188124,0.0826484043127674,0.0,0.054119986198675994,1.385842886757753,0.5151776857413491,0.041750841750841754,0.028619528619528618,0.011784511784511785
145,2.0,0.18149439893839497,0.11229862709191557,0.1672540946249769,0.40970350404312667,0.12826406188706987,1.4695241300301665,0.6310065333455309,0.051440329218107,0.03374485596707819,0.01851851851851852
146,4.0,0.12173108919413246,0.06451476952040067,0.12918234211839574,0.3333333333333333,0.07386984493359591,1.881282469292759,0.720698208659654,0.05387205387205388,0.038047138047138045,0.014814814814814814
147,1.0,0.2379454561589183,0.056073624812635524,0.16774074402654285,0.16666666666666666,0.128347351602541,2.1673217120284005,0.7632286907335907,0.05291005291005291,0.03756613756613757,0.014814814814814814
148,1.0,0.35534231630784213,0.0768313058819496,0.13530765198142927,0.18711018711018712,0.12561657457181272,1.7375705210965164,0.5346544022758143,0.0465341735336888,0.031022782355792537,0.01454192922927775
