,Name,Date,Club,Minutes
0,Bryan Gaul,10/28/2012,LA,45
1,Bryan Gaul,10/6/2012,LA,90
2,Bryan Gaul,8/15/2012,LA,29
3,Bryan Gaul,8/12/2012,LA,11
4,Bryan Gaul,8/5/2012,LA,90
5,Bryan Gaul,7/28/2012,LA,90
6,Bryan Gaul,7/21/2012,LA,90
7,Bryan Gaul,7/18/2012,LA,59
8,Bryan Gaul,7/14/2012,LA,8
9,Bryan Gaul,7/8/2012,LA,17
10,Bryan Gaul,6/30/2012,LA,7
11,Bryan Gaul,5/26/2012,LA,84
12,Bryan Gaul,5/23/2012,LA,90
13,Bryan Gaul,5/2/2012,LA,90
14,Jay Nolly,8/13/2011,VAN,90
15,Jay Nolly,8/7/2011,VAN,90
16,Jay Nolly,6/29/2011,VAN,90
17,Jay Nolly,5/28/2011,VAN,90
18,Jay Nolly,5/14/2011,VAN,90
19,Jay Nolly,5/11/2011,VAN,90
20,Jay Nolly,5/7/2011,VAN,90
21,Jay Nolly,4/30/2011,VAN,90
22,Jay Nolly,4/23/2011,VAN,90
23,Jay Nolly,4/16/2011,VAN,90
24,Jay Nolly,4/10/2011,VAN,90
25,Jay Nolly,4/6/2011,VAN,90
26,Jay Nolly,4/2/2011,VAN,90
27,Jay Nolly,3/19/2011,VAN,90
28,Oriol Rosell,5/14/2014,KC,90
29,Oriol Rosell,5/10/2014,KC,90
30,Oriol Rosell,5/4/2014,KC,90
31,Oriol Rosell,4/26/2014,KC,90
32,Oriol Rosell,4/5/2014,KC,83
33,Oriol Rosell,3/29/2014,KC,61
34,Oriol Rosell,3/15/2014,KC,90
35,Oriol Rosell,10/26/2013,KC,90
36,Oriol Rosell,10/18/2013,KC,90
37,Oriol Rosell,10/9/2013,KC,90
38,Oriol Rosell,9/27/2013,KC,90
39,Oriol Rosell,9/7/2013,KC,90
40,Oriol Rosell,8/31/2013,KC,90
41,Oriol Rosell,8/23/2013,KC,82
42,Oriol Rosell,8/18/2013,KC,90
43,Oriol Rosell,8/10/2013,KC,90
44,Oriol Rosell,8/3/2013,KC,90
45,Oriol Rosell,7/27/2013,KC,90
46,Oriol Rosell,7/20/2013,KC,90
47,Oriol Rosell,7/13/2013,KC,90
48,Oriol Rosell,7/7/2013,KC,90
49,Oriol Rosell,7/3/2013,KC,90
50,Oriol Rosell,6/29/2013,KC,90
51,Oriol Rosell,6/22/2013,KC,88
52,Oriol Rosell,6/1/2013,KC,90
53,Oriol Rosell,5/26/2013,KC,81
54,Oriol Rosell,5/12/2013,KC,61
55,Oriol Rosell,5/8/2013,KC,90
56,Oriol Rosell,5/5/2013,KC,90
57,Oriol Rosell,4/27/2013,KC,90
58,Oriol Rosell,4/20/2013,KC,45
59,Oriol Rosell,4/17/2013,KC,90
60,Oriol Rosell,4/5/2013,KC,85
61,Oriol Rosell,3/30/2013,KC,89
62,Oriol Rosell,3/23/2013,KC,90
63,Oriol Rosell,3/16/2013,KC,90
64,Oriol Rosell,3/9/2013,KC,90
65,Oriol Rosell,3/2/2013,KC,90
66,Oriol Rosell,10/24/2012,KC,24
67,Oriol Rosell,9/22/2012,KC,89
68,Oriol Rosell,9/19/2012,KC,1
69,Oriol Rosell,9/1/2012,KC,12
70,Oriol Rosell,8/11/2012,KC,1
71,Andrew Dykstra,6/11/2014,DC,90
72,Andrew Dykstra,4/19/2014,DC,90
73,Andrew Dykstra,4/12/2014,DC,90
74,Andrew Dykstra,4/5/2014,DC,90
75,Andrew Dykstra,10/16/2010,NULL,90
76,Andrew Dykstra,10/12/2010,NULL,90
77,Andrew Dykstra,10/8/2010,NULL,90
78,Andrew Dykstra,7/8/2010,NULL,90
79,Andrew Dykstra,7/3/2010,NULL,90
80,Andrew Dykstra,6/27/2010,NULL,90
81,Andrew Dykstra,6/9/2010,NULL,90
82,Andrew Dykstra,6/5/2010,NULL,90
83,Andrew Dykstra,5/27/2010,NULL,90
84,Andrew Dykstra,5/15/2010,NULL,90
85,Andrew Dykstra,5/8/2010,NULL,90
86,Andrew Dykstra,5/1/2010,NULL,90
87,Andrew Dykstra,4/24/2010,NULL,90
88,Andrew Dykstra,4/17/2010,NULL,90
89,Andrew Dykstra,4/10/2010,NULL,90
90,Andrew Dykstra,4/3/2010,NULL,90
91,Andrew Dykstra,3/27/2010,NULL,90
92,Drew Moor,8/17/2014,COL,14
93,Drew Moor,8/9/2014,COL,90
94,Drew Moor,8/2/2014,COL,90
95,Drew Moor,7/30/2014,COL,90
96,Drew Moor,7/25/2014,COL,90
97,Drew Moor,7/18/2014,COL,90
98,Drew Moor,7/12/2014,COL,90
99,Drew Moor,7/4/2014,COL,90
100,Drew Moor,6/28/2014,COL,90
101,Drew Moor,6/7/2014,COL,90
102,Drew Moor,6/4/2014,COL,90
103,Drew Moor,6/1/2014,COL,90
104,Drew Moor,5/24/2014,COL,90
105,Drew Moor,5/17/2014,COL,90
106,Drew Moor,5/7/2014,COL,90
107,Drew Moor,5/3/2014,COL,90
108,Drew Moor,4/26/2014,COL,90
109,Drew Moor,4/19/2014,COL,90
110,Drew Moor,4/12/2014,COL,90
111,Drew Moor,4/5/2014,COL,90
112,Drew Moor,3/29/2014,COL,90
113,Drew Moor,3/22/2014,COL,90
114,Drew Moor,3/15/2014,COL,90
115,Drew Moor,10/27/2013,COL,90
116,Drew Moor,10/19/2013,COL,90
117,Drew Moor,10/9/2013,COL,90
118,Drew Moor,10/5/2013,COL,90
119,Drew Moor,9/20/2013,COL,90
120,Drew Moor,9/14/2013,COL,90
121,Drew Moor,9/7/2013,COL,90
122,Drew Moor,8/31/2013,COL,90
123,Drew Moor,8/17/2013,COL,90
124,Drew Moor,8/11/2013,COL,90
125,Drew Moor,8/3/2013,COL,90
126,Drew Moor,7/27/2013,COL,90
127,Drew Moor,7/20/2013,COL,90
128,Drew Moor,7/17/2013,COL,90
129,Drew Moor,7/7/2013,COL,90
130,Drew Moor,7/4/2013,COL,90
131,Drew Moor,6/29/2013,COL,90
132,Drew Moor,6/23/2013,COL,90
133,Drew Moor,6/19/2013,COL,90
134,Drew Moor,6/15/2013,COL,90
135,Drew Moor,6/1/2013,COL,90
136,Drew Moor,5/25/2013,COL,90
137,Drew Moor,5/18/2013,COL,90
138,Drew Moor,5/11/2013,COL,90
139,Drew Moor,5/4/2013,COL,90
140,Drew Moor,4/28/2013,COL,90
141,Drew Moor,4/20/2013,COL,90
142,Drew Moor,4/13/2013,COL,45
143,Drew Moor,3/23/2013,COL,48
144,Drew Moor,3/16/2013,COL,90
145,Drew Moor,3/10/2013,COL,90
146,Drew Moor,3/2/2013,COL,90
147,Drew Moor,10/27/2012,COL,90
148,Drew Moor,10/20/2012,COL,90
149,Drew Moor,10/6/2012,COL,90
150,Drew Moor,9/30/2012,COL,90
151,Drew Moor,9/23/2012,COL,90
152,Drew Moor,9/14/2012,COL,90
153,Drew Moor,9/5/2012,COL,90
154,Drew Moor,8/31/2012,COL,90
155,Drew Moor,8/25/2012,COL,90
156,Drew Moor,8/18/2012,COL,90
157,Drew Moor,8/11/2012,COL,90
158,Drew Moor,8/4/2012,COL,90
159,Drew Moor,7/28/2012,COL,90
160,Drew Moor,7/21/2012,COL,90
161,Drew Moor,7/18/2012,COL,90
162,Drew Moor,7/14/2012,COL,90
163,Drew Moor,7/7/2012,COL,90
164,Drew Moor,7/4/2012,COL,90
165,Drew Moor,6/30/2012,COL,90
166,Drew Moor,6/20/2012,COL,90
167,Drew Moor,6/16/2012,COL,90
168,Drew Moor,5/26/2012,COL,90
169,Drew Moor,5/19/2012,COL,90
170,Drew Moor,5/16/2012,COL,90
171,Drew Moor,5/6/2012,COL,90
172,Drew Moor,5/2/2012,COL,90
173,Drew Moor,4/28/2012,COL,90
174,Drew Moor,4/21/2012,COL,90
175,Drew Moor,4/14/2012,COL,90
176,Drew Moor,4/7/2012,COL,90
177,Drew Moor,4/1/2012,COL,90
178,Drew Moor,3/25/2012,COL,90
179,Drew Moor,3/18/2012,COL,90
180,Drew Moor,3/10/2012,COL,90
181,Drew Moor,10/14/2011,COL,90
182,Drew Moor,10/1/2011,COL,90
183,Drew Moor,9/24/2011,COL,90
184,Drew Moor,9/17/2011,COL,90
185,Drew Moor,8/27/2011,COL,90
186,Drew Moor,8/20/2011,COL,90
187,Drew Moor,8/13/2011,COL,90
188,Drew Moor,8/5/2011,COL,90
189,Drew Moor,7/29/2011,COL,90
190,Drew Moor,7/23/2011,COL,90
191,Drew Moor,7/20/2011,COL,90
192,Drew Moor,7/16/2011,COL,90
193,Drew Moor,7/9/2011,COL,90
194,Drew Moor,7/6/2011,COL,90
195,Drew Moor,7/3/2011,COL,90
196,Drew Moor,6/26/2011,COL,90
197,Drew Moor,6/18/2011,COL,90
198,Drew Moor,6/11/2011,COL,90
199,Drew Moor,6/4/2011,COL,90
200,Drew Moor,5/28/2011,COL,90
201,Drew Moor,5/25/2011,COL,90
202,Drew Moor,5/22/2011,COL,90
203,Drew Moor,5/14/2011,COL,90
204,Drew Moor,5/7/2011,COL,90
205,Drew Moor,5/4/2011,COL,90
206,Drew Moor,4/30/2011,COL,90
207,Drew Moor,4/22/2011,COL,90
208,Drew Moor,4/13/2011,COL,90
209,Drew Moor,4/8/2011,COL,90
210,Drew Moor,4/3/2011,COL,90
211,Drew Moor,3/26/2011,COL,90
212,Drew Moor,3/19/2011,COL,90
213,Drew Moor,10/23/2010,NULL,90
214,Drew Moor,10/16/2010,NULL,90
215,Drew Moor,10/9/2010,NULL,90
216,Drew Moor,10/2/2010,NULL,90
217,Drew Moor,9/29/2010,NULL,90
218,Drew Moor,9/25/2010,NULL,90
219,Drew Moor,9/18/2010,NULL,90
220,Drew Moor,9/11/2010,NULL,90
221,Drew Moor,9/4/2010,NULL,90
222,Drew Moor,8/28/2010,NULL,90
223,Drew Moor,8/21/2010,NULL,90
224,Drew Moor,8/14/2010,NULL,90
225,Drew Moor,8/7/2010,NULL,90
226,Drew Moor,7/31/2010,NULL,90
227,Drew Moor,7/25/2010,NULL,90
228,Drew Moor,7/17/2010,NULL,90
229,Drew Moor,7/10/2010,NULL,90
230,Drew Moor,7/4/2010,NULL,90
231,Drew Moor,6/26/2010,NULL,90
232,Drew Moor,6/9/2010,NULL,90
233,Drew Moor,6/5/2010,NULL,90
234,Drew Moor,5/29/2010,NULL,90
235,Drew Moor,5/15/2010,NULL,90
236,Drew Moor,5/5/2010,NULL,90
237,Drew Moor,5/1/2010,NULL,90
238,Drew Moor,4/24/2010,NULL,90
239,Drew Moor,4/18/2010,NULL,90
240,Drew Moor,4/10/2010,NULL,90
241,Drew Moor,4/3/2010,NULL,90
242,Drew Moor,3/26/2010,NULL,90
243,Tally Hall,8/29/2014,HOU,80
244,Tally Hall,8/23/2014,HOU,90
245,Tally Hall,8/15/2014,HOU,90
246,Tally Hall,8/10/2014,HOU,90
247,Tally Hall,8/3/2014,HOU,90
248,Tally Hall,7/19/2014,HOU,90
249,Tally Hall,7/12/2014,HOU,90
250,Tally Hall,7/4/2014,HOU,90
251,Tally Hall,6/29/2014,HOU,90
252,Tally Hall,6/1/2014,HOU,90
253,Tally Hall,5/25/2014,HOU,90
254,Tally Hall,5/21/2014,HOU,90
255,Tally Hall,5/17/2014,HOU,90
256,Tally Hall,5/11/2014,HOU,90
257,Tally Hall,5/7/2014,HOU,90
258,Tally Hall,5/3/2014,HOU,90
259,Tally Hall,4/27/2014,HOU,90
260,Tally Hall,4/23/2014,HOU,90
261,Tally Hall,4/19/2014,HOU,90
262,Tally Hall,4/12/2014,HOU,90
263,Tally Hall,4/5/2014,HOU,90
264,Tally Hall,3/29/2014,HOU,90
265,Tally Hall,3/15/2014,HOU,90
266,Tally Hall,3/8/2014,HOU,90
267,Tally Hall,10/27/2013,HOU,90
268,Tally Hall,10/20/2013,HOU,90
269,Tally Hall,10/9/2013,HOU,90
270,Tally Hall,10/4/2013,HOU,90
271,Tally Hall,9/28/2013,HOU,90
272,Tally Hall,9/21/2013,HOU,90
273,Tally Hall,9/14/2013,HOU,90
274,Tally Hall,9/8/2013,HOU,90
275,Tally Hall,9/4/2013,HOU,90
276,Tally Hall,9/1/2013,HOU,90
277,Tally Hall,8/24/2013,HOU,90
278,Tally Hall,8/17/2013,HOU,90
279,Tally Hall,8/10/2013,HOU,90
280,Tally Hall,8/3/2013,HOU,90
281,Tally Hall,7/27/2013,HOU,90
282,Tally Hall,7/13/2013,HOU,90
283,Tally Hall,7/6/2013,HOU,90
284,Tally Hall,6/30/2013,HOU,90
285,Tally Hall,6/22/2013,HOU,90
286,Tally Hall,6/19/2013,HOU,90
287,Tally Hall,6/1/2013,HOU,90
288,Tally Hall,5/26/2013,HOU,90
289,Tally Hall,5/18/2013,HOU,90
290,Tally Hall,5/12/2013,HOU,90
291,Tally Hall,5/8/2013,HOU,90
292,Tally Hall,5/5/2013,HOU,90
293,Tally Hall,4/28/2013,HOU,90
294,Tally Hall,4/20/2013,HOU,90
295,Tally Hall,4/14/2013,HOU,90
296,Tally Hall,4/6/2013,HOU,90
297,Tally Hall,3/30/2013,HOU,90
298,Tally Hall,3/23/2013,HOU,90
299,Tally Hall,3/17/2013,HOU,90
300,Tally Hall,3/2/2013,HOU,90
301,Tally Hall,10/20/2012,HOU,90
302,Tally Hall,10/6/2012,HOU,90
303,Tally Hall,9/29/2012,HOU,90
304,Tally Hall,9/23/2012,HOU,90
305,Tally Hall,9/14/2012,HOU,90
306,Tally Hall,9/6/2012,HOU,90
307,Tally Hall,9/2/2012,HOU,90
308,Tally Hall,8/25/2012,HOU,90
309,Tally Hall,8/19/2012,HOU,90
310,Tally Hall,8/10/2012,HOU,90
311,Tally Hall,8/3/2012,HOU,90
312,Tally Hall,7/28/2012,HOU,90
313,Tally Hall,7/21/2012,HOU,90
314,Tally Hall,7/18/2012,HOU,90
315,Tally Hall,7/15/2012,HOU,90
316,Tally Hall,7/7/2012,HOU,90
317,Tally Hall,7/3/2012,HOU,90
318,Tally Hall,6/30/2012,HOU,90
319,Tally Hall,6/23/2012,HOU,90
320,Tally Hall,6/20/2012,HOU,90
321,Tally Hall,6/16/2012,HOU,90
322,Tally Hall,6/10/2012,HOU,90
323,Tally Hall,5/26/2012,HOU,90
324,Tally Hall,5/19/2012,HOU,90
325,Tally Hall,5/15/2012,HOU,90
326,Tally Hall,5/12/2012,HOU,90
327,Tally Hall,5/9/2012,HOU,90
328,Tally Hall,4/28/2012,HOU,90
329,Tally Hall,4/21/2012,HOU,90
330,Tally Hall,4/15/2012,HOU,66
331,Tally Hall,3/23/2012,HOU,90
332,Tally Hall,3/17/2012,HOU,90
333,Tally Hall,3/11/2012,HOU,90
334,Tally Hall,10/23/2011,HOU,90
335,Tally Hall,10/14/2011,HOU,90
336,Tally Hall,10/1/2011,HOU,90
337,Tally Hall,9/24/2011,HOU,90
338,Tally Hall,9/17/2011,HOU,90
339,Tally Hall,9/14/2011,HOU,90
340,Tally Hall,9/10/2011,HOU,90
341,Tally Hall,8/27/2011,HOU,90
342,Tally Hall,8/20/2011,HOU,90
343,Tally Hall,8/17/2011,HOU,90
344,Tally Hall,8/14/2011,HOU,90
345,Tally Hall,8/6/2011,HOU,90
346,Tally Hall,7/30/2011,HOU,90
347,Tally Hall,7/23/2011,HOU,90
348,Tally Hall,7/16/2011,HOU,90
349,Tally Hall,7/9/2011,HOU,90
350,Tally Hall,7/3/2011,HOU,90
351,Tally Hall,6/25/2011,HOU,90
352,Tally Hall,6/18/2011,HOU,90
353,Tally Hall,6/11/2011,HOU,90
354,Tally Hall,6/4/2011,HOU,90
355,Tally Hall,5/28/2011,HOU,90
356,Tally Hall,5/25/2011,HOU,90
357,Tally Hall,5/21/2011,HOU,90
358,Tally Hall,5/14/2011,HOU,90
359,Tally Hall,5/7/2011,HOU,90
360,Tally Hall,5/4/2011,HOU,90
361,Tally Hall,4/29/2011,HOU,90
362,Tally Hall,4/23/2011,HOU,90
363,Tally Hall,4/17/2011,HOU,90
364,Tally Hall,4/10/2011,HOU,90
365,Tally Hall,4/2/2011,HOU,90
366,Tally Hall,3/25/2011,HOU,90
367,Tally Hall,3/19/2011,HOU,90
368,Tally Hall,8/14/2010,NULL,90
369,Tally Hall,8/8/2010,NULL,90
370,Tally Hall,7/31/2010,NULL,90
371,Tally Hall,7/24/2010,NULL,90
372,Tally Hall,5/22/2010,NULL,90
373,Davis Paul,4/17/2011,CHI,45
374,Ryan Hollingshead,10/18/2014,DAL,11
375,Ryan Hollingshead,10/12/2014,DAL,1
376,Ryan Hollingshead,10/4/2014,DAL,45
377,Ryan Hollingshead,9/24/2014,DAL,1
378,Ryan Hollingshead,9/20/2014,DAL,56
379,Ryan Hollingshead,8/30/2014,DAL,66
380,Ryan Hollingshead,8/22/2014,DAL,20
381,Ryan Hollingshead,8/16/2014,DAL,69
382,Ryan Hollingshead,7/27/2014,DAL,1
383,Ryan Hollingshead,6/11/2014,DAL,1
384,Ryan Hollingshead,5/31/2014,DAL,18
385,Stefan Frei,10/25/2014,SEA,90
386,Stefan Frei,10/19/2014,SEA,90
387,Stefan Frei,10/10/2014,SEA,90
388,Stefan Frei,10/5/2014,SEA,90
389,Stefan Frei,9/27/2014,SEA,90
390,Stefan Frei,9/24/2014,SEA,90
391,Stefan Frei,9/20/2014,SEA,90
392,Stefan Frei,9/12/2014,SEA,90
393,Stefan Frei,9/3/2014,SEA,90
394,Stefan Frei,8/30/2014,SEA,90
395,Stefan Frei,8/24/2014,SEA,90
396,Stefan Frei,8/20/2014,SEA,90
397,Stefan Frei,8/16/2014,SEA,90
398,Stefan Frei,8/10/2014,SEA,90
399,Stefan Frei,8/2/2014,SEA,90
400,Stefan Frei,7/28/2014,SEA,90
401,Stefan Frei,7/13/2014,SEA,90
402,Stefan Frei,7/5/2014,SEA,90
403,Stefan Frei,6/28/2014,SEA,90
404,Stefan Frei,6/7/2014,SEA,90
405,Stefan Frei,5/31/2014,SEA,90
406,Stefan Frei,5/24/2014,SEA,90
407,Stefan Frei,5/17/2014,SEA,90
408,Stefan Frei,5/11/2014,SEA,90
409,Stefan Frei,5/7/2014,SEA,90
410,Stefan Frei,5/3/2014,SEA,90
411,Stefan Frei,4/26/2014,SEA,90
412,Stefan Frei,4/19/2014,SEA,90
413,Stefan Frei,4/12/2014,SEA,90
414,Stefan Frei,4/5/2014,SEA,90
415,Stefan Frei,3/29/2014,SEA,90
416,Stefan Frei,3/23/2014,SEA,90
417,Stefan Frei,3/15/2014,SEA,90
418,Stefan Frei,3/8/2014,SEA,90
419,Stefan Frei,10/19/2013,TOR,90
420,Stefan Frei,9/24/2011,TOR,90
421,Stefan Frei,9/10/2011,TOR,66
422,Stefan Frei,8/6/2011,TOR,90
423,Stefan Frei,7/30/2011,TOR,90
424,Stefan Frei,7/23/2011,TOR,90
425,Stefan Frei,7/20/2011,TOR,90
426,Stefan Frei,7/9/2011,TOR,90
427,Stefan Frei,7/6/2011,TOR,90
428,Stefan Frei,6/29/2011,TOR,90
429,Stefan Frei,6/25/2011,TOR,90
430,Stefan Frei,6/18/2011,TOR,90
431,Stefan Frei,6/15/2011,TOR,90
432,Stefan Frei,6/11/2011,TOR,90
433,Stefan Frei,6/4/2011,TOR,90
434,Stefan Frei,5/28/2011,TOR,90
435,Stefan Frei,5/22/2011,TOR,90
436,Stefan Frei,5/14/2011,TOR,90
437,Stefan Frei,5/11/2011,TOR,90
438,Stefan Frei,5/7/2011,TOR,90
439,Stefan Frei,4/30/2011,TOR,90
440,Stefan Frei,4/23/2011,TOR,90
441,Stefan Frei,4/16/2011,TOR,90
442,Stefan Frei,4/13/2011,TOR,90
443,Stefan Frei,4/9/2011,TOR,90
444,Stefan Frei,4/2/2011,TOR,90
445,Stefan Frei,3/26/2011,TOR,90
446,Stefan Frei,3/19/2011,TOR,90
447,Stefan Frei,10/9/2010,NULL,90
448,Stefan Frei,10/2/2010,NULL,90
449,Stefan Frei,9/25/2010,NULL,90
450,Stefan Frei,9/18/2010,NULL,90
451,Stefan Frei,9/11/2010,NULL,90
452,Stefan Frei,9/8/2010,NULL,90
453,Stefan Frei,9/4/2010,NULL,90
454,Stefan Frei,8/28/2010,NULL,90
455,Stefan Frei,8/21/2010,NULL,90
456,Stefan Frei,8/11/2010,NULL,90
457,Stefan Frei,8/7/2010,NULL,90
458,Stefan Frei,7/31/2010,NULL,90
459,Stefan Frei,7/24/2010,NULL,90
460,Stefan Frei,7/17/2010,NULL,90
461,Stefan Frei,7/10/2010,NULL,90
462,Stefan Frei,7/1/2010,NULL,90
463,Stefan Frei,6/26/2010,NULL,90
464,Stefan Frei,6/5/2010,NULL,90
465,Stefan Frei,5/29/2010,NULL,90
466,Stefan Frei,5/22/2010,NULL,90
467,Stefan Frei,5/15/2010,NULL,90
468,Stefan Frei,5/8/2010,NULL,90
469,Stefan Frei,5/1/2010,NULL,90
470,Stefan Frei,4/25/2010,NULL,90
471,Stefan Frei,4/18/2010,NULL,90
472,Stefan Frei,4/15/2010,NULL,90
473,Stefan Frei,4/10/2010,NULL,90
474,Stefan Frei,3/27/2010,NULL,90
475,David Viana,10/27/2012,RSL,19
476,David Viana,10/17/2012,RSL,8
477,Juan Pablo Angel,10/7/2012,CHV,45
478,Juan Pablo Angel,9/29/2012,CHV,82
479,Juan Pablo Angel,9/15/2012,CHV,24
480,Juan Pablo Angel,8/29/2012,CHV,36
481,Juan Pablo Angel,8/25/2012,CHV,4
482,Juan Pablo Angel,8/18/2012,CHV,18
483,Juan Pablo Angel,8/12/2012,CHV,75
484,Juan Pablo Angel,7/28/2012,CHV,79
485,Juan Pablo Angel,7/21/2012,CHV,33
486,Juan Pablo Angel,7/18/2012,CHV,34
487,Juan Pablo Angel,7/7/2012,CHV,90
488,Juan Pablo Angel,6/20/2012,CHV,13
489,Juan Pablo Angel,6/16/2012,CHV,90
490,Juan Pablo Angel,5/23/2012,CHV,90
491,Juan Pablo Angel,5/19/2012,CHV,14
492,Juan Pablo Angel,5/4/2012,CHV,70
493,Juan Pablo Angel,4/28/2012,CHV,90
494,Juan Pablo Angel,4/21/2012,CHV,27
495,Juan Pablo Angel,3/11/2012,CHV,90
496,Juan Pablo Angel,10/22/2011,CHV,75
497,Juan Pablo Angel,10/16/2011,CHV,90
498,Juan Pablo Angel,10/2/2011,CHV,90
499,Juan Pablo Angel,9/24/2011,CHV,90
500,Juan Pablo Angel,9/21/2011,CHV,90
501,Juan Pablo Angel,9/17/2011,CHV,90
502,Juan Pablo Angel,9/10/2011,CHV,90
503,Juan Pablo Angel,8/27/2011,CHV,90
504,Juan Pablo Angel,8/20/2011,CHV,90
505,Juan Pablo Angel,8/6/2011,CHV,12
506,Juan Pablo Angel,8/3/2011,CHV,45
507,Juan Pablo Angel,7/30/2011,CHV,67
508,Juan Pablo Angel,7/20/2011,CHV,85
509,Juan Pablo Angel,7/9/2011,CHV,77
510,Juan Pablo Angel,7/4/2011,CHV,90
511,Juan Pablo Angel,6/25/2011,CHV,84
512,Juan Pablo Angel,6/18/2011,CHV,90
513,Juan Pablo Angel,6/11/2011,CHV,90
514,Juan Pablo Angel,5/25/2011,CHV,61
515,Juan Pablo Angel,5/21/2011,CHV,90
516,Juan Pablo Angel,5/14/2011,CHV,29
517,Juan Pablo Angel,5/11/2011,CHV,89
518,Juan Pablo Angel,5/7/2011,CHV,90
519,Juan Pablo Angel,5/1/2011,CHV,83
520,Juan Pablo Angel,4/23/2011,CHV,45
521,Juan Pablo Angel,4/17/2011,CHV,13
522,Juan Pablo Angel,4/13/2011,CHV,84
523,Juan Pablo Angel,4/9/2011,CHV,89
524,Juan Pablo Angel,4/2/2011,CHV,89
525,Juan Pablo Angel,3/26/2011,CHV,90
526,Juan Pablo Angel,3/20/2011,CHV,27
527,Juan Pablo Angel,10/21/2010,NULL,90
528,Juan Pablo Angel,10/16/2010,NULL,90
529,Juan Pablo Angel,10/9/2010,NULL,90
530,Juan Pablo Angel,10/2/2010,NULL,90
531,Juan Pablo Angel,9/24/2010,NULL,90
532,Juan Pablo Angel,9/16/2010,NULL,27
533,Juan Pablo Angel,9/11/2010,NULL,89
534,Juan Pablo Angel,9/4/2010,NULL,90
535,Juan Pablo Angel,8/28/2010,NULL,72
536,Juan Pablo Angel,8/21/2010,NULL,90
537,Juan Pablo Angel,8/14/2010,NULL,85
538,Juan Pablo Angel,8/11/2010,NULL,89
539,Juan Pablo Angel,8/8/2010,NULL,90
540,Juan Pablo Angel,7/31/2010,NULL,90
541,Juan Pablo Angel,7/17/2010,NULL,90
542,Juan Pablo Angel,7/10/2010,NULL,90
543,Juan Pablo Angel,7/4/2010,NULL,84
544,Juan Pablo Angel,6/26/2010,NULL,90
545,Juan Pablo Angel,6/5/2010,NULL,89
546,Juan Pablo Angel,6/2/2010,NULL,90
547,Juan Pablo Angel,5/29/2010,NULL,79
548,Juan Pablo Angel,5/20/2010,NULL,90
549,Juan Pablo Angel,5/15/2010,NULL,90
550,Juan Pablo Angel,5/8/2010,NULL,90
551,Juan Pablo Angel,5/1/2010,NULL,89
552,Juan Pablo Angel,4/24/2010,NULL,90
553,Juan Pablo Angel,4/17/2010,NULL,90
554,Juan Pablo Angel,4/10/2010,NULL,90
555,Juan Pablo Angel,4/3/2010,NULL,90
556,Juan Pablo Angel,3/27/2010,NULL,90
557,Santiago Gonzalez,7/27/2014,MTL,4
558,Santiago Gonzalez,6/25/2014,MTL,2
559,Santiago Gonzalez,5/31/2014,MTL,7
560,Santiago Gonzalez,5/17/2014,MTL,8
561,Santiago Gonzalez,5/10/2014,MTL,21
562,Santiago Gonzalez,4/5/2014,MTL,1
563,Santiago Gonzalez,3/23/2014,MTL,12
564,Santiago Gonzalez,3/15/2014,MTL,4
565,Santiago Gonzalez,3/8/2014,MTL,21
566,Billy Schuler,10/11/2014,SJ,13
567,Billy Schuler,10/8/2014,SJ,1
568,Billy Schuler,6/7/2014,SJ,20
569,Billy Schuler,5/25/2014,SJ,17
570,Billy Schuler,5/17/2014,SJ,75
571,Billy Schuler,5/3/2014,SJ,11
572,Conor Shanosky,9/28/2013,DC,90
573,Conor Shanosky,9/8/2013,DC,59
574,Conor Shanosky,8/10/2013,DC,90
575,Conor Shanosky,6/22/2013,DC,52
576,Conor Shanosky,6/2/2013,DC,64
577,Paolo Cardozo,7/28/2012,CHV,76
578,Paolo Cardozo,7/21/2012,CHV,45
579,Paolo Cardozo,7/18/2012,CHV,75
580,Paolo Cardozo,7/7/2012,CHV,90
581,Paolo Cardozo,6/23/2012,CHV,77
582,Paolo Cardozo,6/20/2012,CHV,77
583,Paolo Cardozo,5/23/2012,CHV,45
584,Paolo Cardozo,4/28/2012,CHV,73
585,Paolo Cardozo,4/21/2012,CHV,63
586,Paolo Cardozo,3/31/2012,CHV,71
587,Paolo Cardozo,10/16/2011,LA,90
588,Paolo Cardozo,10/4/2011,LA,90
589,Paolo Cardozo,10/1/2011,LA,90
590,Paolo Cardozo,9/24/2011,LA,90
591,Paolo Cardozo,9/17/2011,LA,90
592,Paolo Cardozo,9/9/2011,LA,67
593,Paolo Cardozo,7/9/2011,LA,67
594,Paolo Cardozo,6/11/2011,LA,9
595,Paolo Cardozo,6/3/2011,LA,22
596,Paolo Cardozo,5/28/2011,LA,28
597,Paolo Cardozo,5/1/2011,LA,18
598,Paolo Cardozo,4/23/2011,LA,16
599,Paolo Cardozo,4/17/2011,LA,68
600,Paolo Cardozo,4/13/2011,LA,2
601,Paolo Cardozo,4/9/2011,LA,15
602,Paolo Cardozo,3/26/2011,LA,32
603,Paolo Cardozo,3/20/2011,LA,27
604,Aaron Horton,6/8/2011,CLB,1
605,Cam Weaver,7/5/2014,SEA,16
606,Cam Weaver,5/24/2014,SEA,11
607,Cam Weaver,3/23/2014,SEA,4
608,Cam Weaver,10/27/2013,HOU,13
